"word","borrowing","age_oldest","age_youngest","age_oldest_num","age_youngest_num","word.1","phonology","phonlength","AoA","subtlexzipf","conc","cat","AoA_obj","source.language","source.word","source.language.mean.word.length","source.language.word.freq","source.word.length"
"pursue",1,"1290","1290","710","710","pursue","p@sju",5,"10.00","3.96","2.83","Verb",8,"French","poursuivre",3.5,4.4995900781643e-05,10
"paint",1,"1290","1275","710","725","paint","p1nt",4,"4.45","4.70","4.79","Verb",2,"French (Anglo-Norman)","peint",3.5,0.134541280840892,5
"pray",1,"1290","1290","710","710","pray","pr1",3,"5.79","4.17","3.21","Verb",2,"French","prier",3.5,0.134541280442127,5
"fry",1,"1290","1290","710","710","fry","fr2",3,"5.79","4.19","4.37","Verb",2,"French","frire",3.5,0.134541280442127,5
"sound",1,"1280","1280","720","720","sound","s6nd",4,"3.72","5.16","3.70","Verb",2,"French","son",3.5,0.259472469424101,3
"envy",1,"1280","1280","720","720","envy","EnvI",4,"8.37","3.64","1.69","Verb",6,"French","envie",3.5,0.134541280442127,5
"cattle",1,"1275","1275","725","725","cattle","k{tP",4,"6.53","4.25","4.64","Noun",2,"French (Anglo-Norman)","catel",3.5,0.134541280840892,5
"leg",1,"1275","1275","725","725","leg","lEg",3,"3.00","4.88","4.83","Noun",2,"Old Norse","legg-r",4.2093023255814,0.038459884804023,6
"cloak",1,"1275","1275","725","725","cloak","kl5k",4,"6.95","3.43","4.71","Noun",6,"French","cloque",3.5,0.0288302743804557,6
"mason",1,"1275","1275","725","725","mason","m1sH",4,"10.52","3.93","4.20","Noun",8,"French (Anglo-Norman)","macium",3.5,0.0288302744659055,6
"supper",1,"1275","1275","725","725","supper","sVp@R",5,"6.32","4.01","4.63","Noun",2,"Old French","super",4.11764705882353,0.104364561780897,5
"country",1,"1275","1275","725","725","country","kVntrI",6,"7.05","5.65","4.17","Noun",2,"French","contrée",3.5,0.0096100914601519,7
"mountain",1,"1275","1275","725","725","mountain","m6ntIn",6,"6.15","4.64","4.96","Noun",4,"French","montagne",3.5,0.0096100914601519,8
"deceit",1,"1275","1275","725","725","deceit","dIsit",5,"10.95","3.01","2.37","Noun",8,"Old French","deceite",4.11764705882353,0.00756893134076628,7
"chieftain",1,"1275","1275","725","725","chieftain","Jift@n",6,"10.75","2.61","3.44","Noun",8,"French (Anglo-Norman)","chevetain",3.5,0.000505380314069954,9
"arson",1,"1275","1275","725","725","arson","#sH",3,"11.20","3.25","3.66","Noun",10,"French","arson",3.5,0.134541280442127,5
"move",1,"1275","1275","725","725","move","muv",3,"4.62","5.49","3.25","Verb",2,"French (Anglo-Norman)","mover",3.5,0.134541280840892,5
"betray",1,"1275","1275","725","725","betray","bItr1",5,"9.39","3.23","2.17","Verb",6,"French (Anglo-Norman)","trair",3.5,0.134541280840892,5
"election",1,"1270","1270","730","730","election","IlEkSH",6,"9.17","5.07","3.17","Noun",2,"French","election",3.5,0.0096100914601519,8
"stable",1,"1250","1250","750","750","stable","st1bP",5,"8.90","4.30","3.77","Adjective",2,"French (Anglo-Norman)","estable",3.5,0.00961009148863515,7
"ugly",1,"1250","1250","750","750","ugly","VglI",4,"4.17","4.23","3.23","Adjective",2,"Old Norse","uggligr",4.2093023255814,0.0192299424020115,7
"pity",1,"1250","1250","750","750","pity","pItI",4,"8.72","4.10","1.87","Noun",4,"French (Anglo-Norman)","pite",3.5,0.269082561681784,4
"anger",1,"1250","1250","750","750","anger","{Ng@R",5,"6.00","4.30","2.41","Noun",2,"Old Norse","angr",4.2093023255814,0.403828790442242,4
"spirit",1,"1250","1250","750","750","spirit","spIrIt",6,"7.11","4.66","1.60","Noun",4,"French (Anglo-Norman)","spirit",3.5,0.0288302744659055,6
"hour",1,"1250","1250","750","750","hour","6@R",3,"5.85","5.17","3.10","Noun",2,"French (Anglo-Norman)","ure",3.5,0.259472470193149,3
"idol",1,"1250","1250","750","750","idol","2dP",3,"8.37","3.44","3.63","Noun",6,"French (Anglo-Norman)","idele",3.5,0.134541280840892,5
"veil",1,"1250","1250","750","750","veil","v1l",3,"9.69","3.50","4.45","Noun",6,"French (Anglo-Norman)","veile",3.5,0.134541280840892,5
"catch",1,"1250","1250","750","750","catch","k{J",3,"4.61","5.04","4.11","Verb",2,"French (Anglo-Norman)","cachier",3.5,0.00961009148863515,7
"raise",1,"1240","1240","760","760","raise","r1z",3,"6.72","4.85","3.80","Verb",2,"Old Norse","reisa",4.2093023255814,0.192299424020115,5
"rice",1,"1234","1234","766","766","rice","r2s",3,"3.72","4.42","4.86","Noun",2,"French","riz",3.5,0.259472469424101,3
"noble",1,"1230","1230","770","770","noble","n5bP",4,"10.67","4.11","1.89","Adjective",6,"French (Anglo-Norman)","noble",3.5,0.134541280840892,5
"pinch",1,"1230","1230","770","770","pinch","pInJ",4,"5.50","4.01","4.00","Noun",4,"French (Anglo-Norman)","*pinchier",3.5,0.000505380314069954,9
"person",1,"1230","1230","770","770","person","p3sH",4,"4.67","5.34","4.72","Noun",2,"Middle French","persone",3.5,0.00961052497009413,7
"acquit",1,"1230","1230","770","770","acquit","@kwIt",5,"13.22","2.32","2.13","Noun",10,"Old French","aquiter",4.11764705882353,0.00756893134076628,7
"poison",1,"1230","1230","770","770","poison","p4zH",4,"5.58","3.92","4.27","Noun",4,"French","poison",3.5,0.0288302743804557,6
"medicine",1,"1230","1230","770","770","medicine","mEdsIn",6,"4.89","4.31","4.79","Noun",2,"Old French","medicine",4.11764705882353,0.000899274671836846,8
"change",1,"1230","1230","770","770","change","J1n_",4,"4.26","5.49","2.89","Verb",2,"French","changer",3.5,0.0096100914601519,7
"blame",1,"1230","1230","770","770","blame","bl1m",4,"6.48","4.66","2.06","Verb",4,"French","blâme",3.5,0.134541280442127,5
"rotten",1,"1225","1225","775","775","rotten","rQtH",4,"6.95","4.04","3.87","Adjective",4,"Old Norse","rotinn",4.2093023255814,0.038459884804023,6
"olive",1,"1225","1225","775","775","olive","QlIv",4,"6.68","4.29","4.90","Adjective",4,"Latin","olīva",4.83333333333333,0.322843878804296,5
"crooked",1,"1225","1225","775","775","crooked","krUkt",5,"6.33","3.22","3.79","Adjective",4,"Old Norse","krókr",4.2093023255814,0.192299424020115,5
"colour",1,"1225","1225","775","775","colour","kVl@R",5,"4.00","5.05","4.08","Noun",NA,"Old French","colour",4.11764705882353,0.0521822808904484,6
"noon",1,"1225","1225","775","775","noon","nun",3,"5.89","3.56","2.67","Noun",2,"Latin","nōna",4.83333333333333,0.230602770574497,4
"flower",1,"1225","1225","775","775","flower","fl6@R",5,"3.11","4.50","5.00","Noun",2,"Old French","flour",4.11764705882353,0.104364561780897,5
"manner",1,"1225","1225","775","775","manner","m{n@R",5,"6.83","4.17","1.62","Noun",4,"French (Anglo-Norman)","manere",3.5,0.0288302744659055,6
"scorpion",1,"1225","1225","775","775","scorpion","sk$pj@n",7,"7.84","3.81","4.84","Noun",8,"French","scorpion",3.5,0.0096100914601519,8
"order",1,"1225","1225","775","775","order","$d@R",4,"6.26","5.15","2.79","Noun",2,"French","ordonner",3.5,0.0096100914601519,8
"beggar",1,"1225","1225","775","775","beggar","bEg@R",5,"7.63","3.15","4.59","Noun",4,"French","Beguinard",3.5,0.000505380312572062,9
"price",1,"1225","1225","775","775","price","pr2s",4,"7.35","5.28","3.63","Noun",2,"French (Anglo-Norman)","pris",3.5,0.269082561681784,4
"window",1,"1225","1225","775","775","window","wInd5",5,"4.74","4.84","4.86","Noun",2,"Old Norse","vindauga",4.2093023255814,0.0192299424020115,8
"danger",1,"1225","1225","775","775","danger","d1n_@R",6,"4.61","4.75","2.68","Noun",2,"French (Anglo-Norman)","danger",3.5,0.0288302744659055,6
"letter",1,"1225","1225","775","775","letter","lEt@R",5,"4.74","4.85","4.70","Noun",2,"French","lettre",3.5,0.0288302743804557,6
"fig",1,"1225","1225","775","775","fig","fIg",3,"8.06","3.48","4.97","Noun",6,"French","figue",3.5,0.134541280442127,5
"merchant",1,"1225","1225","775","775","merchant","m3J@nt",6,"9.80","3.78","4.31","Noun",4,"French (Anglo-Norman)","marchand",3.5,0.00961009148863515,8
"city",1,"1225","1225","775","775","city","sItI",4,"6.56","5.40","4.79","Noun",2,"French (Anglo-Norman)","cite",3.5,0.269082561681784,4
"oil",1,"1225","1225","775","775","oil","4l",2,"7.33","4.98","4.93","Noun",2,"Latin","oleum",4.83333333333333,0.322843878804296,5
"mule",1,"1225","1225","775","775","mule","mjul",4,"5.65","3.26","5.00","Noun",2,"French (Anglo-Norman)","mul",3.5,0.259472470193149,3
"servant",1,"1225","1225","775","775","servant","s3v@nt",6,"7.89","4.02","4.64","Noun",4,"French (Anglo-Norman)","servant",3.5,0.00961009148863515,7
"preach",1,"1225","1225","775","775","preach","priJ",4,"7.33","3.28","3.37","Verb",4,"French (Anglo-Norman)","prechier",3.5,0.00961009148863515,8
"cry",1,"1225","1225","775","775","cry","kr2",3,"2.78","4.56","4.00","Verb",2,"French (Anglo-Norman)","crier",3.5,0.134541280840892,5
"pay",1,"1225","1225","775","775","pay","p1",2,"5.50","5.40","3.54","Verb",2,"French (Anglo-Norman)","paier",3.5,0.134541280840892,5
"praise",1,"1225","1225","775","775","praise","pr1z",4,"7.95","4.14","2.61","Verb",6,"French (Anglo-Norman)","preisier",3.5,0.00961009148863515,8
"doubt",1,"1225","1225","775","775","doubt","d6t",3,"8.79","4.89","1.79","Verb",4,"French","doute",3.5,0.134541280442127,5
"seem",1,"1225","1225","775","775","seem","sim",3,"6.74","5.13","1.75","Verb",NA,"Old Norse","séma",4.2093023255814,0.403828790442242,4
"cave",1,"1220","1220","780","780","cave","k1v",3,"6.74","4.19","4.96","Noun",2,"French","cave",3.5,0.269082560884253,4
"sky",1,"1220","1220","780","780","sky","sk2",3,"4.17","4.79","4.45","Noun",2,"Old Norse","ský",4.2093023255814,0.288449136030173,3
"beak",1,"1220","1220","780","780","beak","bik",3,"5.42","3.83","4.96","Noun",2,"French","bec",3.5,0.259472469424101,3
"poor",1,"1205","1205","795","795","poor","p$R",3,"6.11","5.05","2.70","Adjective",2,"French (Anglo-Norman)","povre",3.5,0.134541280840892,5
"close",1,"1205","1205","795","795","close","kl5z",4,"4.50","5.43","3.20","Adjective",2,"French","clore",3.5,0.134541280442127,5
"lake",1,"1205","1205","795","795","lake","l1k",3,"4.61","4.49","4.88","Noun",2,"French","lac",3.5,0.259472469424101,3
"calendar",1,"1205","1205","795","795","calendar","k{lInd@R",8,"5.89","4.33","4.62","Noun",2,"French","calendier",3.5,0.000505380312572062,9
"ball",1,"1205","1205","795","795","ball","b$l",3,"2.90","5.33","5.00","Noun",2,"Old Norse","böllr",4.2093023255814,0.192299424020115,5
"club",1,"1205","1205","795","795","club","klVb",4,"5.89","5.10","3.78","Noun",2,"Old Norse","klubba, klumba",4.2093023255814,8.25584813426288e-17,14
"arrive",1,"1205","1205","795","795","arrive","@r2v",4,"6.26","4.47","3.22","Verb",2,"French","arriver",3.5,0.0096100914601519,7
"hit",1,"1205","1205","795","795","hit","hIt",3,"4.75","5.31","4.11","Verb",2,"Old Norse","hitta",4.2093023255814,0.192299424020115,5
"easy",1,"1200","1200","800","800","easy","izI",3,"5.43","5.32","2.07","Adjective",2,"French (Anglo-Norman)","aisié",3.5,0.134541280840892,5
"ill",1,"1200","1200","800","800","ill","Il",2,"5.60","4.59","3.21","Adjective",2,"Old Norse","illr",4.2093023255814,0.403828790442242,4
"custom",1,"1200","1200","800","800","custom","kVst@m",6,"8.36","3.56","2.68","Noun",6,"Old French","custome",4.11764705882353,0.00756893134076628,7
"religion",1,"1200","1200","800","800","religion","rIlI_@n",7,"7.06","4.39","1.71","Noun",2,"French (Anglo-Norman)","religiun",3.5,0.00961009148863515,8
"skin",1,"1200","1591","800","409","skin","skIn",4,"4.48","4.75","4.79","Noun",2,"Old Norse","skinn",4.2093023255814,0.192299424020115,5
"lamp",1,"1200","1200","800","800","lamp","l{mp",4,"4.00","4.09","4.97","Noun",2,"French","lampe",3.5,0.134541280442127,5
"they",1,"1200","1200","800","800","they","D1",2,"4.88","6.83","2.93","Pronoun",2,"Old Norse","þeir",4.2093023255814,0.403828790442242,4
"get",1,"1200","1200","800","800","get","gEt",3,"3.17","6.49","2.38","Verb",2,"Old Norse","geta",4.2093023255814,0.403828790442242,4
"hurt",1,"1200","1200","800","800","hurt","h3t",3,"4.00","4.82","3.61","Verb",2,"French (Anglo-Norman)","hurter",3.5,0.0288302744659055,6
"want",1,"1200","1200","800","800","want","wQnt",4,"4.16","6.22","1.93","Verb",4,"Old Norse","vanta",4.2093023255814,0.192299424020115,5
"scold",1,"1200","1200","800","800","scold","sk5ld",5,"8.53","2.33","3.07","Verb",4,"Old Norse","skáldr",4.2093023255814,0.038459884804023,6
"wages",1,"1183","1183","817","817","wages","w1_Iz",5,"9.57","4.17","3.96","Noun",6,"French (Anglo-Norman)","wage",3.5,0.269082561681784,4
"wing",1,"1176","1176","824","824","wing","wIN",3,"4.79","4.46","4.86","Noun",2,"Old Norse","vængir",4.2093023255814,0.038459884804023,6
"large",1,"1175","1175","825","825","large","l#_",3,"5.74","5.10","3.37","Adjective",2,"French","large",3.5,0.134541280442127,5
"court",1,"1175","1175","825","825","court","k$t",3,"8.39","5.10","4.31","Noun",4,"Old French","court",4.11764705882353,0.104364561780897,5
"fruit",1,"1175","1175","825","825","fruit","frut",4,"3.63","4.73","4.81","Noun",2,"French","fruit",3.5,0.134541280442127,5
"circumcision",1,"1175","1175","825","825","circumcision","s3k@msIZH",9,"12.11","2.50","4.13","Noun",NA,"Latin","circumcīdere",4.83333333333333,3.02561297432331e-06,12
"peace",1,"1160","1160","840","840","peace","pis",3,"6.32","4.74","1.62","Noun",2,"French (Anglo-Norman)","pes",3.5,0.259472470193149,3
"low",1,"1150","1150","850","850","low","l5",2,"4.70","5.12","3.34","Adjective",2,"Old Norse","lágr",4.2093023255814,0.403828790442242,4
"die",1,"1135","1135","865","865","die","d2",2,"4.53","4.90","3.07","Verb",2,"Old Norse","deyja",4.2093023255814,0.192299424020115,5
"prison",1,"1123","1123","877","877","prison","prIzH",5,"7.50","4.81","4.68","Noun",2,"French (Anglo-Norman)","prisun",3.5,0.0288302744659055,6
"pin",1,"1100","1100","900","900","pin","pIn",3,"4.53","4.26","4.92","Noun",2,"Latin","pinna",4.83333333333333,0.322843878804296,5
"take",1,"1100","1100","900","900","take","t1k",3,"4.37","6.08","3.06","Verb",2,"Old Norse","taka",4.2093023255814,0.403828790442242,4
"castle",1,"1075","1075","925","925","castle","k#sP",4,"5.80","4.68","4.96","Noun",2,"French (Anglo-Norman)","castel",3.5,0.0288302744659055,6
"proud",1,"1000","1000","1000","1000","proud","pr6d",4,"5.44","4.99","2.07","Adjective",2,"French (Anglo-Norman)","prũt",3.5,0.269082561681784,4
"altar",1,"1000","1000","1000","1000","altar","$lt@R",5,"7.16","3.58","4.85","Noun",4,"Latin","altāre",4.83333333333333,0.207542493517048,6
"bottle",1,"1000","1000","1000","1000","bottle","bQtP",4,"3.56","4.65","4.91","Noun",2,"Old French","botaille",4.11764705882353,0.000899274671836846,8
"butter",1,"1000","1000","1000","1000","butter","bVt@R",5,"5.78","4.68","4.90","Noun",2,"Latin","butyrum",4.83333333333333,0.0461205541148995,7
"school",1,"1000","1000","1000","1000","school","skul",4,"3.89","5.45","4.79","Noun",2,"Latin","schola",4.83333333333333,0.207542493517048,6
"law",1,"1000","1000","1000","1000","law","l$",2,"8.33","5.05","2.57","Noun",2,"Old Norse","lagu",4.2093023255814,0.403828790442242,4
"circle",1,"1000","1000","1000","1000","circle","s3kP",4,"3.67","4.37","4.44","Noun",2,"Latin","circulus",4.83333333333333,0.0306540683354321,8
"fever",1,"1000","1000","1000","1000","fever","fiv@R",5,"5.84","3.99","3.27","Noun",2,"French (Anglo-Norman)","fievre",3.5,0.0288302744659055,6
"pepper",1,"1000","1000","1000","1000","pepper","pEp@R",5,"5.47","4.38","4.59","Noun",2,"Latin","piper",4.83333333333333,0.322843878804296,5
"line",1,"1000","1000","1000","1000","line","l2n",3,"4.85","5.45","4.50","Noun",2,"French","ligne",3.5,0.134541280442127,5
"egg",1,"1000","1000","1000","1000","egg","Eg",2,"3.89","4.80","4.97","Noun",2,"Old Norse","egg",4.2093023255814,0.288449136030173,3
"husband",1,"1000","1000","1000","1000","husband","hVzb@nd",7,"5.53","4.94","4.11","Noun",2,"Old Norse","húsbondi",4.2093023255814,0.0192299424020115,8
"earlobe",1,"1000","1000","1000","1000","earlobe","7l5b",4,"6.00","1.97","4.96","Noun",NA,"Latin","lobus",4.83333333333333,0.322843878804296,5
"cup",1,"1000","1000","1000","1000","cup","kVp",3,"3.57","5.09","5.00","Noun",2,"Latin","cuppa (Vulgar), cūpa (Classical)",4.83333333333333,2.42776902766776e-73,32
"cap",1,"1000","1000","1000","1000","cap","k{p",3,"5.53","4.42","4.59","Noun",2,"Latin","cappa",4.83333333333333,0.322843878804296,5
"silk",1,"1000","1000","1000","1000","silk","sIlk",4,"7.39","4.00","4.70","Noun",2,"Latin","sēricus",4.83333333333333,0.0461205541148995,7
"call",1,"1000","1000","1000","1000","call","k$l",3,"4.74","5.54","4.00","Verb",2,"Old Norse","kalla",4.2093023255814,0.192299424020115,5
"give",1,"1000","1000","1000","1000","give","gIv",3,"4.28","5.86","2.83","Verb",2,"Old Norse","giva",4.2093023255814,0.403828790442242,4
"turn",1,"1000","1000","1000","1000","turn","t3n",3,"4.11","5.45","3.44","Verb",2,"Latin","tornāre",4.83333333333333,0.0461205541148995,7
"clock",1,"980","980","1020","1020","clock","klQk",4,"4.42","4.89","5.00","Noun",2,"Dutch","klokke",3.63636363636364,0.0452867851430684,6
"camel",1,"950","950","1050","1050","camel","k{mP",4,"5.11","3.80","4.93","Noun",2,"Latin","camēlus",4.83333333333333,0.0461205541148995,7
"cross",1,"936","984","1064","1016","cross","krQs",4,"4.74","4.94","4.44","Verb",2,"Latin","crux",4.83333333333333,0.230602770574497,4
"table",1,"900","900","1100","1100","table","t1bP",4,"4.39","5.10","4.90","Noun",2,"Latin","tabula",4.83333333333333,0.207542493517048,6
"priest",1,"900","900","1100","1100","priest","prist",5,"7.10","4.03","4.77","Noun",6,"Latin","presbyter",4.83333333333333,0.0230602770574497,9
"Saturday",1,"900","900","1100","1100","Saturday","s{t@dI",6,"5.48","4.83","3.07","Name",2,"Latin","Saturnus",4.83333333333333,0.0306540683354321,8
"tower",1,"897","897","1103","1103","tower","t6@R",4,"6.33","4.50","4.76","Noun",4,"Latin","turris",4.83333333333333,0.207542493517048,6
"port",1,"893","893","1107","1107","port","p$t",3,"9.32","4.49","4.41","Noun",4,"Latin","porta",4.83333333333333,0.322843878804296,5
"temple",1,"825","1310","1175","690","temple","tEmpP",5,"8.79","4.03","4.53","Noun",4,"Latin","templum",4.83333333333333,0.0461205541148995,7
"mortar",1,"Late Old English","1300","850","700","mortar","m$t@R",5,"11.90","3.65","4.48","Noun",10,"French","mortier",3.5,0.0096100914601519,7
"place",1,"Late Old English","Late Old English","850","850","place","pl1s",4,"4.95","5.78","3.48","Noun",2,"Latin","platea",4.83333333333333,0.207542493517048,6
"devil",1,"800","800","1200","1200","devil","dEvP",4,"5.00","4.24","3.41","Noun",2,"Latin","diabolus",4.83333333333333,0.0306540683354321,8
"candle",1,"700","700","1300","1300","candle","k{ndP",5,"5.37","3.79","4.86","Noun",2,"Latin","candella",4.83333333333333,0.0306540683354321,8
"post",1,"Old English","1506","850","494","post","p5st",4,"8.11","4.87","4.30","Noun",2,"Latin","posta",4.83333333333333,0.322843878804296,5
"pine",1,"Old English","Old English","850","850","pine","p2n",3,"5.53","3.99","4.37","Noun",2,"Latin","pīnus",4.83333333333333,0.322843878804296,5
"palm",1,"Early Old English","1300","1100","700","palm","p#m",3,"6.00","3.87","4.83","Noun",4,"Latin","palma",4.83333333333333,0.322843878804296,5
"pen",1,"Early Old English","Early Old English","1100","1100","pen","pEn",3,"5.11","4.37","4.92","Noun",2,"Latin","penna",4.83333333333333,0.322843878804296,5
"plant",1,"Early Old English","Early Old English","1100","1100","plant","pl#nt",5,"3.95","4.81","4.76","Noun",2,"Latin","planta",4.83333333333333,0.207542493517048,6
"fan",1,"Early Old English","1000","1100","1000","fan","f{n",3,"5.63","4.71","4.71","Noun",2,"Latin","vannus",4.83333333333333,0.207542493517048,6
