ID,Language_ID,Language_name,Parameter_ID,Parameter_name,WOLD_Meaning_ID,Value,Source,Comment,Word_ID,Borrowed,Borrowed_score,Analyzability,Simplicity_score,age,contact_situation,age_label,borrowed_base,calqued,colonial_word,comment_on_borrowed,comment_on_word_form,effect,etymological_note,gloss,grammatical_info,integration,lexical_stratum,loan_history,numeric_frequency,original_script,other_comments,reference,register,relative_frequency,salience,word_source
36338,oldh1241,Old High German,610,the port,10-91,skifgart,,,764104474414263,5. no evidence for borrowing,0.0,analyzable compound,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,ship-garden,noun,,,,,,,,,,,
36339,oldh1241,Old High German,1922,to land,10-92,lenten,,,7641046620170337,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,land-VBLZ,verb,,,,,,,,,,,
36340,oldh1241,Old High German,773,to have,11-11,habên,,,7641046840613963,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36341,oldh1241,Old High German,684,to own,11-12,eigan,,,7641048829048892,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36342,oldh1241,Old High German,1749,to take,11-13,neman,,,7641049429550129,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36343,oldh1241,Old High German,2021,to grasp,11-14,bifâhan,,,7641050451989817,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,by-catch,verb,,,,,,,,,,,
36344,oldh1241,Old High German,1448,to hold,11-15,haltan,,,7641052910518960,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36345,oldh1241,Old High German,694,to get,11-16,biqueman,,,764110110114363,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,by-come,verb,,,,,,,,,,,
36346,oldh1241,Old High German,1477,to keep,11-17,bihaltan,,,764112833978631,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,by-hold,verb,,,,,,,,,,,
36347,oldh1241,Old High German,1447,to give,11-21,geban,,,764118492214192,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36348,oldh1241,Old High German,85,to give back,11-22,geltan,,,7641111853602342,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36349,oldh1241,Old High German,1997,to preserve,11-24,bihaltan,,,764112833978631,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,by-hold,verb,,,,,,,,,,,
36350,oldh1241,Old High German,2008,to rescue,11-25,(h)retten,,,765107402404567,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36351,oldh1241,Old High German,681,to destroy,11-27,stôren,,,765101037834481,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36352,oldh1241,Old High German,44,to injure,11-28,tarôn,,,7651014779160713,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36354,oldh1241,Old High German,1468,to look for,11-31,suohhen,,,765102497418183,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,argue-VBLZ,verb,,,,,,,,,,,
36355,oldh1241,Old High German,719,to find,11-32,findan,,,7651027260213839,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36356,oldh1241,Old High German,1660,to lose,11-33,firliosan,,,76510287619143,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36357,oldh1241,Old High German,1095,to let go,11-34,firlâzan,,,7651033976667470,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,away-let,verb,,,,,,,,,,,
36358,oldh1241,Old High German,1559,the money,11-43,scaz,,,7651035226729427,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36359,oldh1241,Old High German,1867,the coin,11-44,marc,,,7651036409183070,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36360,oldh1241,Old High German,712,rich,11-51,rîhhi,,,7651037131357865,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
36361,oldh1241,Old High German,1674,poor,11-52,arm (2),,,7651038472743926,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
36362,oldh1241,Old High German,1934,the beggar,11-53,betalâri,,,7651039363467777,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,begging-NMLZ,noun,,,,,,,,,,,
36363,oldh1241,Old High German,1774,stingy,11-54,arg,,,7651042753298716,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
36364,oldh1241,Old High German,582,to lend,11-61,lîhan,,,7651045738558104,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36365,oldh1241,Old High German,1823,to borrow,11-62,intlîhan,,,7651047813060327,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,away-lend,verb,,,,,,,,,,,
36366,oldh1241,Old High German,369,to owe,11-63,dankôn,,,7651054432156651,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,thanks-VBLZ,verb,,,,,,,,,,,
36367,oldh1241,Old High German,1914,the debt,11-64,sculd,,,7651056154659520,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36368,oldh1241,Old High German,718,to pay,11-65,firgeltan,,,7651058380206745,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,again-yield,verb,,,,,,,,,,,
36369,oldh1241,Old High German,1081,the bill,11-66,reitî,,,765111817780510,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36370,oldh1241,Old High German,873,the tax,11-69,stiura,,,765112315438081,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36371,oldh1241,Old High German,1122,the wages,11-78,lôn,,,765113303195198,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36372,oldh1241,Old High German,733,to earn,11-79,firthionôn,,,765114132067658,5. no evidence for borrowing,0.0,analyzable derived,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,fir-thionôn [PREF-serve],verb,,,,,,,,,,,
36373,oldh1241,Old High German,1869,to buy,11-81,koufen,,,765117329273765,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,trader-VBLZ,verb,,,,,,The basis ohg. koufo was borrowed from latin caupô,,,,,
36374,oldh1241,Old High German,1571,to sell,11-82,firkoufen,,,765119338367315,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,away-buy,verb,,,,,,,,,,,
36375,oldh1241,Old High German,2135,to trade or barter,11-83,koufen,,,765117329273765,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,trader-VBLZ,verb,,,,,,The basis ohg. koufo was borrowed from latin caupô,,,,,
36376,oldh1241,Old High German,1082,the merchant,11-84,koufo,,,7651113369600647,1. clearly borrowed,1.0,unanalyzable,1.0,Proto-Germanic,Latin to Proto-Germanic,Proto-Germanic,,0. No evidence for calquing,,,,No information,,,noun,2. Intermediate,,,,,,,,,Present in pre-contact environment,
36377,oldh1241,Old High German,633,the market,11-85,markât,,,765111547654462,1. clearly borrowed,1.0,unanalyzable,1.0,West-Germanic,Latin to West Germanic,West-Germanic,,0. No evidence for calquing,,,,No information,,,noun,1. Highly integrated,,,,,,,,,No information,
36378,oldh1241,Old High German,752,the shop/store,11-86,krâm,,,7651117952253053,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36379,oldh1241,Old High German,657,the price,11-87,werd,,,7651119416729903,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,become-NMLZ,noun,,,,,,,,,,,
36380,oldh1241,Old High German,1426,expensive,11-88,tiuri,,,765112037575989,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
36381,oldh1241,Old High German,884,to share,11-91,"teilen, teilôn",,,7651319525101292,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,part-VBLZ,verb,,,,,,,,,,,
36382,oldh1241,Old High German,1685,after,12-01,nâh,,,7651356248384132,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
36383,oldh1241,Old High German,1686,behind,12-011,hintaro,,,7651358287135228,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
36386,oldh1241,Old High German,1816,beside,12-02,neben,,,7651419471855728,5. no evidence for borrowing,0.0,unanalyzable,1.0,Old-High-German,None,Old-High-German,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
36387,oldh1241,Old High German,1326,down,12-03,nidar,,,766820996432842,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,adv.,,,,,,,,,,,
36388,oldh1241,Old High German,1882,before,12-04,bifora,,,766837826023552,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,by-earlier,adv.,,,,,,,,,,,
36389,oldh1241,Old High German,1883,in front of,12-041,for(a),,,766838681169679,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
36390,oldh1241,Old High German,1606,inside,12-05,innarûnhalb,,,766840927252846,5. no evidence for borrowing,0.0,analyzable compound,0.5,Old-High-German,None,Old-High-German,,0. No evidence for calquing,,,,,,in/deep-side,prep.,,,,,,,,,,,
36391,oldh1241,Old High German,762,outside,12-06,uzar(ûn)halb,,,766841957619525,5. no evidence for borrowing,0.0,analyzable compound,0.5,Old-High-German,None,Old-High-German,,0. No evidence for calquing,,,,,,out-side,prep.,,,,,,,,,,,
36392,oldh1241,Old High German,1485,under,12-07,untar,,,766842850608478,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,prep.,,,,,,,,,,,
36393,oldh1241,Old High German,1591,up,12-08,hinaûf,,,766843258534690,5. no evidence for borrowing,0.0,analyzable compound,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,from.here-up,prep.,,,,,,,,,,,
36395,oldh1241,Old High German,723,the place,12-11,stat,,,766854515287740,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36396,oldh1241,Old High German,998,to put,12-12,leg(g)en,,,766855790541994,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36397,oldh1241,Old High German,1416,to sit,12-13,sizzan,,,766857590217820,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36398,oldh1241,Old High German,215,to lie down,12-14,nidarleg(g)en,,,766858158538679,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,down-lie,verb,,,,,,,,,,,
36399,oldh1241,Old High German,1442,to stand,12-15,stên,,,766859428823513,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36400,oldh1241,Old High German,987,to remain,12-16,bilîban,,,76690467802854,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36401,oldh1241,Old High German,838,the remains,12-17,leiba,,,76692476762471,5. no evidence for borrowing,0.0,semi-analyzable,0.75,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,leib-a [remain-STEM],noun,,,,,,,,,,,
36402,oldh1241,Old High German,7,to gather,12-21,samanôn,,,76695355282651,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,together-VBLZ,verb,,,,,,,,,,,
36403,oldh1241,Old High German,371,to pick up,12-212,gilesan,,,76696462813261,5. no evidence for borrowing,0.0,analyzable compound,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,together-gather,verb,,,,,,,,,,,
36404,oldh1241,Old High German,1576,to pile up,12-213,gihûfôn,,,76699262394258,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,together-pile,verb,,,,,,,,,,,
36405,oldh1241,Old High German,1743,to join,12-22,gifuogen,,,766910351459652,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,together-join,verb,,,,,,,,,,,
36406,oldh1241,Old High German,1359,to separate,12-23,skeidan,,,766912698394296,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36407,oldh1241,Old High German,1119,to divide,12-232,teilen,,,766913154798736,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,part-VBLZ,verb,,,,,,,,,,,
36408,oldh1241,Old High German,1156,to open,12-24,intsliozan,,,766928351056331,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,dis--close,verb,,,,,,,,,,,
36409,oldh1241,Old High German,1046,to shut,12-25,bisliozan,,,76693074850834,5. no evidence for borrowing,0.0,analyzable compound,0.5,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,by-close,verb,,,,,,,,,,,
36410,oldh1241,Old High German,761,to cover,12-26,decken,,,766932668279424,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36411,oldh1241,Old High German,602,to hide,12-27,bergan,,,766933408205860,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36412,oldh1241,Old High German,1265,high,12-31,hôh,,,766933227484892,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
36413,oldh1241,Old High German,721,low,12-32,tiof,,,7661034651163082,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
36414,oldh1241,Old High German,1753,the top,12-33,spizza,,,766934263212091,5. no evidence for borrowing,0.0,analyzable derived,0.5,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,sharp-NMLZ,noun,,,,,,,,,,,
36415,oldh1241,Old High German,690,the bottom,12-34,bodam,,,74121335492440374,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36416,oldh1241,Old High German,742,the end(1),12-35,enti,,,766942163290367,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36417,oldh1241,Old High German,372,pointed,12-352,spizzi,,,766943156186390,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Old-High-German,None,Pre-Old-High-German,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
36418,oldh1241,Old High German,863,the edge,12-353,rant,,,766945171220412,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36419,oldh1241,Old High German,682,the side,12-36,sîta,,,76694873092396,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,wide-NMLZ,noun,,,,,,,,,,,
36420,oldh1241,Old High German,1093,the middle,12-37,mitti,,,76694915994038,5. no evidence for borrowing,0.0,analyzable derived,0.5,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,middle-NMLZ,noun,,,,,,,,,,,
36421,oldh1241,Old High German,1019,right(1),12-41,zeso,,,766105607848668,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
36422,oldh1241,Old High German,244,left,12-42,winistar,,,766106804747027,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
36423,oldh1241,Old High German,1942,near,12-43,nâh,,,7651356248384132,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,,,,,,,,,,,,
36424,oldh1241,Old High German,1406,far,12-44,fer,,,766109386790713,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,adv.,,,,,,,,,,,
36425,oldh1241,Old High German,1877,the east,12-45,ôstan,,,7661097240734,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36426,oldh1241,Old High German,1817,the west,12-46,westan,,,766101065978076,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36427,oldh1241,Old High German,1598,the north,12-47,nord(an),,,7661011806926504,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36428,oldh1241,Old High German,1595,the south,12-48,sund(an),,,7661012315988312,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Germanic,None,Proto-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36429,oldh1241,Old High German,479,to grow,12-53,wahsan,,,7661023466636299,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36430,oldh1241,Old High German,1506,to measure,12-54,mezzan,,,7661023149301178,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,verb,,,,,,,,,,,
36431,oldh1241,Old High German,81,the fathom,12-541,klâftra,,,7661024611662635,5. no evidence for borrowing,0.0,unanalyzable,1.0,West-Germanic,None,West-Germanic,,0. No evidence for calquing,,,,,,,noun,,,,,,,,,,,
36432,oldh1241,Old High German,1202,big,12-55,mihhil,,,7661025597344674,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
36433,oldh1241,Old High German,1246,small,12-56,luzzil,,,766102768988347,5. no evidence for borrowing,0.0,unanalyzable,1.0,Pre-Proto-Germanic,None,Pre-Proto-Germanic,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
36434,oldh1241,Old High German,1203,long,12-57,lang,,,7661027560445582,5. no evidence for borrowing,0.0,unanalyzable,1.0,Proto-Indo-European,None,Proto-Indo-European,,0. No evidence for calquing,,,,,,,adj.,,,,,,,,,,,
