ID,Name,Description,Contributors
ALOR,ALOR,,Søren Wichmann and Viveka Velupillai
ALOR_BARAHUSA_KABIR,ALOR_BARAHUSA_KABIR,,Zarina Molochieva
ALOR_KALABAHI,ALOR_KALABAHI,,
ALUNE,ALUNE,,André Müller
AMAHAI,AMAHAI,,André Müller
ANAKALANG,ANAKALANG,,André Müller and Mark Donohue
APUTAI,APUTAI,,André Müller
ARGUNI,ARGUNI,,André Müller
ASILULU,ASILULU,,
ASILULU_LIMA_RUMAHSOSAL_NUWETETU,ASILULU_LIMA_RUMAHSOSAL_NUWETETU,,
ASILULU_LIMA_WARAKA,ASILULU_LIMA_WARAKA,,
BAIKENO,BAIKENO,,
BALILEDO,BALILEDO,,André Müller
BIMA,BIMA,,André Müller and Mark Donohue
BOBOT,BOBOT,,André Müller
BONFIA,BONFIA,,Annkathrin Wett
BONFIAY,BONFIAY,,André Müller
BURU_MASARETE,BURU_MASARETE,,Viveka Velupillai
CENTRAL_MASELA,CENTRAL_MASELA,,André Müller
DAI,DAI,,André Müller
DAWERA_DAWELOOR,DAWERA_DAWELOOR,,André Müller
DHAO,DHAO,,André Müller
DOBEL,DOBEL,,André Müller and Mark Donohue
EAST_DAMAR,EAST_DAMAR,,André Müller
EAST_MASELA,EAST_MASELA,,André Müller
ELAT_KEI_BESAR,ELAT_KEI_BESAR,,André Müller
ELPAPUTIH_SAMASURU_PAULOHIJ,ELPAPUTIH_SAMASURU_PAULOHIJ,,Annkathrin Wett
ELPAPUTIH_SERAM_1,ELPAPUTIH_SERAM_1,,Annkathrin Wett
ELPAPUTIH_SERAM_2,ELPAPUTIH_SERAM_2,,Annkathrin Wett
ELPAPUTIH_SERAM_3,ELPAPUTIH_SERAM_3,,Annkathrin Wett
EMPLAWAS,EMPLAWAS,,André Müller
ENDE,ENDE,,André Müller and Mark Donohue
ERAI,ERAI,,André Müller
FATAKAI_NUAULU_SERAM,FATAKAI_NUAULU_SERAM,,Annkathrin Wett
FORDATA,FORDATA,,Søren Wichmann
GALOLI,GALOLI,,Julia Bischoffberger
GAURA_NGGAURA,GAURA_NGGAURA,,Cecil H. Brown
GESER,GESER,,André Müller
HABU,HABU,,Julia Bischoffberger
HARUKU,HARUKU,,Annkathrin Wett
HELONG,HELONG,,Julia Bischoffberger
HITU,HITU,,André Müller
HUKUMINA,HUKUMINA,,Annkathrin Wett
ILIUN,ILIUN,,André Müller
IMROING,IMROING,,André Müller
KAMBERA,KAMBERA,,André Müller and Mark Donohue
KAYELI,KAYELI,,Annkathrin Wett
KEDANG,KEDANG,,André Müller and Mark Donohue
KEI,KEI,,André Müller
KEMAK,KEMAK,,André Müller and Mark Donohue
KEO,KEO,,Julia Bischoffberger
KISAR,KISAR,,André Müller
KOWIAI,KOWIAI,,André Müller
LAMAHOLOT_ILE_MANDIRI,LAMAHOLOT_ILE_MANDIRI,,André Müller and Mark Donohue
LAMALERA,LAMALERA,,André Müller and Mark Donohue
LAMBOYA,LAMBOYA,,André Müller and Mark Donohue
LARIKE_WAKASIHU,LARIKE_WAKASIHU,,
LETINESE,LETINESE,,André Müller
LEWA_KAMBERA,LEWA_KAMBERA,,André Müller
LIO,LIO,,André Müller and Mark Donohue
LISELA,LISELA,,Julia Bischoffberger
LUANG,LUANG,,André Müller
MAMBAE,MAMBAE,,André Müller
MAMBORU,MAMBORU,,André Müller and Mark Donohue
MANGGARAI,MANGGARAI,,André Müller and Mark Donohue
MANOMBAI,MANOMBAI,,Julia Bischoffberger
MASIWANG,MASIWANG,,André Müller
NAUETE,NAUETE,,Julia Bischoffberger
NGADHA,NGADHA,,André Müller and Mark Donohue
NGAIBOR,NGAIBOR,,André Müller
NILA,NILA,,André Müller
NORTH_BABAR,NORTH_BABAR,,André Müller
NUSA_LAUT,NUSA_LAUT,,Annkathrin Wett
ONIN,ONIN,,Mark Donohue and Søren Wichmann
PALUE,PALUE,,Cecil H. Brown and Mark Donohue
PAULOHI,PAULOHI,,André Müller
PELAUW_HARUKU,PELAUW_HARUKU,,Annkathrin Wett
PERAI,PERAI,,André Müller
PONDOK,PONDOK,,André Müller
PROTO_CENTRAL_MALAYO_POLYNESIAN,PROTO_CENTRAL_MALAYO_POLYNESIAN,,
PROTO_CENTRAL_MALAYO_POLYNESIAN_2,PROTO_CENTRAL_MALAYO_POLYNESIAN_2,,Julia Bischoffberger
PROTO_SUMBA_HAWU,PROTO_SUMBA_HAWU,,
ROMA,ROMA,,André Müller
SAPARUA_HARIA,SAPARUA_HARIA,,Annkathrin Wett
SAPARUA_IHAMAHU,SAPARUA_IHAMAHU,,Annkathrin Wett
SAPARUA_OUW,SAPARUA_OUW,,Annkathrin Wett
SAPOLEWA_SOOW_KWELE_ULUI_SERAM,SAPOLEWA_SOOW_KWELE_ULUI_SERAM,,
SAVU,SAVU,,André Müller
SEKAR,SEKAR,,André Müller and Mark Donohue
SELARU,SELARU,,André Müller
SEPA_INDONESIA,SEPA_INDONESIA,,Annkathrin Wett
SERILI,SERILI,,André Müller
SERUA,SERUA,,André Müller
SIKA,SIKA,,Cecil H. Brown
SOA,SOA,,André Müller and Mark Donohue
SOBOYO,SOBOYO,,Cecil H. Brown
SOUTHEAST_BABAR,SOUTHEAST_BABAR,,André Müller
SOUTHERN_KAMBERA,SOUTHERN_KAMBERA,,André Müller
TALUR,TALUR,,
TALUTI,TALUTI,,Annkathrin Wett
TALUTI_LAIMU,TALUTI_LAIMU,,
TALUTI_TAMILOUW,TALUTI_TAMILOUW,,
TARANGAN_BARAT_FERUNI,TARANGAN_BARAT_FERUNI,,Søren Wichmann
TELA_MASBUAR,TELA_MASBUAR,,
TERMANU,TERMANU,,André Müller
TETUN,TETUN,,André Müller and Mark Donohue
TEUN,TEUN,,
TUGUN,TUGUN,,
TUKUDEDE,TUKUDEDE,,André Müller
TULEHU,TULEHU,,André Müller
UAB_METO,UAB_METO,,Mark Donohue and Viveka Velupillai
UJIR,UJIR,,
UMBU_RATU_NGGAI_KAMBERA,UMBU_RATU_NGGAI_KAMBERA,,André Müller
URUANGNIRIN,URUANGNIRIN,,Julia Bischoffberger
WAIMAA,WAIMAA,,Julia Bischoffberger
WANUKAKA,WANUKAKA,,André Müller and Mark Donohue
WARU_SERAM,WARU_SERAM,,Annkathrin Wett
WATUBELA,WATUBELA,,
WEJEWA,WEJEWA,,André Müller and Mark Donohue
WEST_DAMAR,WEST_DAMAR,,
YAMDENA,YAMDENA,,
CHAMORRO,CHAMORRO,,Cecil H. Brown
AMIS_NATAORAN,AMIS_NATAORAN,,
BASAY,BASAY,,Sebastian Sauppe
C_AMIS,C_AMIS,,André Müller
FARANG_AMIS,FARANG_AMIS,,Sebastian Sauppe
FATAAN_AMIS,FATAAN_AMIS,,Sebastian Sauppe
KAVALAN,KAVALAN,,André Müller
KAVALAN_2,KAVALAN_2,,Sebastian Sauppe
NATAORAN_AMIS,NATAORAN_AMIS,,Sebastian Sauppe
SIRAYA,SIRAYA,,André Müller
BANJAR_SARI_ENGGANO,BANJAR_SARI_ENGGANO,,André Müller
ENGGANO,ENGGANO,,Annkathrin Wett
MALAKONI_ENGGANO,MALAKONI_ENGGANO,,André Müller
AGTA,AGTA,,Annkathrin Wett
AKLANON,AKLANON,,André Müller
BANTON_BANTOANON,BANTON_BANTOANON,,Sebastian Sauppe
BATAK,BATAK,,Annkathrin Wett
BATAK_PALAWAN,BATAK_PALAWAN,,Annkathrin Wett
BINUKID,BINUKID,,Annkathrin Wett
BROOKES_POINT_PALAWAN,BROOKES_POINT_PALAWAN,,Annkathrin Wett
BUHI,BUHI,,Annkathrin Wett
BUHINON_ALBAY_BICOLANO,BUHINON_ALBAY_BICOLANO,,Sebastian Sauppe
BUOL,BUOL,,Søren Wichmann
BUTUANON,BUTUANON,,André Müller
CANIPAAN_PALAWAN,CANIPAAN_PALAWAN,,Annkathrin Wett
CAPIZNON,CAPIZNON,,Sebastian Sauppe
CEBUANO,CEBUANO,,André Müller
CENTRAL_BICOLANO,CENTRAL_BICOLANO,,André Müller
CENTRAL_TAGBANWA,CENTRAL_TAGBANWA,,Annkathrin Wett
CUYONON,CUYONON,,Sebastian Sauppe
DARAGA,DARAGA,,Annkathrin Wett
DUPANINGAN_AGTA,DUPANINGAN_AGTA,,André Müller
GORONTALO,GORONTALO,,André Müller
HANUNOO,HANUNOO,,Cecil H. Brown
HILIGAYNON,HILIGAYNON,,André Müller
IRANUN,IRANUN,,André Müller
IRIGA,IRIGA,,Annkathrin Wett
KAGAYANEN,KAGAYANEN,,André Müller and Mark Donohue
KAIDIPANG,KAIDIPANG,,André Müller
KALAGAN,KALAGAN,,Annkathrin Wett
KALAGAN_KAAGAN,KALAGAN_KAAGAN,,
KALAGAN_TAGAKAOLO,KALAGAN_TAGAKAOLO,,
KINARAY-A,KINARAY-A,,André Müller and Helen Geyer
LEGAZPI,LEGAZPI,,Annkathrin Wett
LIBON,LIBON,,Annkathrin Wett
MAGUINDANAO,MAGUINDANAO,,Annkathrin Wett
MAMANWA,MAMANWA,,Annkathrin Wett
MANDAYAN_BOSO,MANDAYAN_BOSO,,Annkathrin Wett
MANDAYAN_CARAGA,MANDAYAN_CARAGA,,
MANDAYAN_ISLAM_PISO,MANDAYAN_ISLAM_PISO,,
MANIDE,MANIDE,,Julia Bischoffberger
MANOBO_ATA,MANOBO_ATA,,Annkathrin Wett
MANOBO_DIBABAWON,MANOBO_DIBABAWON,,Annkathrin Wett
MANOBO_ILIANEN,MANOBO_ILIANEN,,Annkathrin Wett
MANOBO_KALAMANSIG_COTABATO,MANOBO_KALAMANSIG_COTABATO,,Annkathrin Wett
MANOBO_SARANGANI,MANOBO_SARANGANI,,Annkathrin Wett
MANOBO_TIGWA,MANOBO_TIGWA,,Annkathrin Wett
MANOBO_WESTERN_BUKIDNON,MANOBO_WESTERN_BUKIDNON,,Annkathrin Wett
MANSAKA,MANSAKA,,Annkathrin Wett
MANSAKA_2,MANSAKA_2,,Annkathrin Wett
MARANAO,MARANAO,,André Müller
MARINDUQUE_TAGALOG,MARINDUQUE_TAGALOG,,Sebastian Sauppe
MASBATENYO,MASBATENYO,,Annkathrin Wett
MOLBOG,MOLBOG,,Annkathrin Wett
MOLBOG_2,MOLBOG_2,,Annkathrin Wett
MONGONDOW,MONGONDOW,,André Müller
MORO_MAGINDANAU,MORO_MAGINDANAU,,Annkathrin Wett
NAGA,NAGA,,Annkathrin Wett
NORTHERN_CATANDUANES,NORTHERN_CATANDUANES,,Annkathrin Wett
NORTHERN_SORSOGON,NORTHERN_SORSOGON,,Annkathrin Wett
OAS,OAS,,Annkathrin Wett
PALAWANO_BATAK,PALAWANO_BATAK,,André Müller
PROTO_BISAYAN,PROTO_BISAYAN,,Julia Bischoffberger
PROTO_EAST_MINDANO,PROTO_EAST_MINDANO,,Julia Bischoffberger
PROTO_MANOBO,PROTO_MANOBO,,Viveka Velupillai
PROTO_PALAWAN,PROTO_PALAWAN,,Annkathrin Wett
PROTO_SOUTH_EAST_MINDANAO,PROTO_SOUTH_EAST_MINDANAO,,
QUEZON_PALAWAN,QUEZON_PALAWAN,,Annkathrin Wett
RATAGNON,RATAGNON,,Tessa de Mol-van Valen
ROMBLOMANON_1,ROMBLOMANON_1,,Sebastian Sauppe
ROMBLOMANON_2,ROMBLOMANON_2,,Annkathrin Wett
SOGODNIN_BORACAY,SOGODNIN_BORACAY,,
SOUTHERN_CATANDUANES,SOUTHERN_CATANDUANES,,Annkathrin Wett
SOUTHERN_SORSOGON,SOUTHERN_SORSOGON,,Annkathrin Wett
SOUTHWEST_PALAWANO,SOUTHWEST_PALAWANO,,André Müller
SUBANON_SIOCON,SUBANON_SIOCON,,Annkathrin Wett
SUBANUN_SINDANGAN,SUBANUN_SINDANGAN,,Annkathrin Wett
SURIGAONON,SURIGAONON,,André Müller
TAGABAWA,TAGABAWA,,Julia Bischoffberger
TAGALOG,TAGALOG,,Cecil H. Brown
TAGBANUA_ABORLAN,TAGBANUA_ABORLAN,,Annkathrin Wett
TAGBANWA_ABORLAN,TAGBANWA_ABORLAN,,Annkathrin Wett
TAGBANWA_KALAMIAN,TAGBANWA_KALAMIAN,,Annkathrin Wett
TAUSUG,TAUSUG,,Annkathrin Wett
TAUT_BATU,TAUT_BATU,,Annkathrin Wett
UMIRAY_DUMAGET_AGTA,UMIRAY_DUMAGET_AGTA,,
WARAY_WARAY,WARAY_WARAY,,Søren Wichmann
MALANG,MALANG,,Annkathrin Wett
OLD_JAVANESE,OLD_JAVANESE,,André Müller
OLD_OR_MIDDLE_JAVANESE,OLD_OR_MIDDLE_JAVANESE,,
TENGGER_NGADAS,TENGGER_NGADAS,,Annkathrin Wett
YOGYAKARTA,YOGYAKARTA,,Annkathrin Wett
BUKAT,BUKAT,,André Müller
LONG_ANAP_KENYAH,LONG_ANAP_KENYAH,,André Müller
MODANG,MODANG,,André Müller
REJANG_KAYAN,REJANG_KAYAN,,André Müller
SEBOP_KENYAH,SEBOP_KENYAH,,Julia Bischoffberger
SEGAI,SEGAI,,André Müller
ABUNG_SUKADANA_LAMPUNG_NYO,ABUNG_SUKADANA_LAMPUNG_NYO,,Sebastian Sauppe
ADUMANIS_ULU_KOMERING,ADUMANIS_ULU_KOMERING,,Sebastian Sauppe
BELALAU_LAMPUNG_API,BELALAU_LAMPUNG_API,,Sebastian Sauppe
DAYA_LAMPUNG_API,DAYA_LAMPUNG_API,,Sebastian Sauppe
ILIR_KOMERING,ILIR_KOMERING,,Sebastian Sauppe
JABUNG_LAMPUNG_API,JABUNG_LAMPUNG_API,,Sebastian Sauppe
KALIANDA_LAMPUNG_API,KALIANDA_LAMPUNG_API,,Sebastian Sauppe
KAYU_AGUNG_ASLI_KOMERING,KAYU_AGUNG_ASLI_KOMERING,,Sebastian Sauppe
KAYU_AGUNG_PENDATANG_KOMERING,KAYU_AGUNG_PENDATANG_KOMERING,,Sebastian Sauppe
KOMERING,KOMERING,,André Müller
KOTA_AGUNG_LAMPUNG_API,KOTA_AGUNG_LAMPUNG_API,,Sebastian Sauppe
KRUI_LAMPUNG_API,KRUI_LAMPUNG_API,,Sebastian Sauppe
LAMPUNG,LAMPUNG,,André Müller
LAMPUNG_NYO_ABUNG_KOTABUMI,LAMPUNG_NYO_ABUNG_KOTABUMI,,Søren Wichmann
LAMPUNG_NYO_MELINTING,LAMPUNG_NYO_MELINTING,,Søren Wichmann
MENGGALA_TULANG_BAWANG_LAMPUNG_NYO,MENGGALA_TULANG_BAWANG_LAMPUNG_NYO,,Sebastian Sauppe
PERJAYA_ULU_KOMERING,PERJAYA_ULU_KOMERING,,Sebastian Sauppe
PROTO_LAMPUNG,PROTO_LAMPUNG,,Viveka Velupillai
PUBIAN_LAMPUNG_API,PUBIAN_LAMPUNG_API,,Sebastian Sauppe
RANAU_LAMPUNG_API,RANAU_LAMPUNG_API,,Sebastian Sauppe
SUKAU_LAMPUNG_API,SUKAU_LAMPUNG_API,,Sebastian Sauppe
SUNGKAI_LAMPUNG_API,SUNGKAI_LAMPUNG_API,,Sebastian Sauppe
TALANG_PADANG_LAMPUNG_API,TALANG_PADANG_LAMPUNG_API,,Sebastian Sauppe
WAY_KANAN_LAMPUNG_API,WAY_KANAN_LAMPUNG_API,,Sebastian Sauppe
WAY_LIMA_LAMPUNG_API,WAY_LIMA_LAMPUNG_API,,Sebastian Sauppe
BEKATI,BEKATI,,André Müller
BIATAH_BIDAYUH,BIATAH_BIDAYUH,,Julia Bischoffberger
BIDAYUH_BAU,BIDAYUH_BAU,,Julia Bischoffberger
BUKAR_SADONG_BIDAYUH,BUKAR_SADONG_BIDAYUH,,Julia Bischoffberger
KUALAN,KUALAN,,André Müller
LARA,LARA,,Julia Bischoffberger
SINGHI,SINGHI,,André Müller
AI_BANDA,AI_BANDA,,Annkathrin Wett
AMBON_MALEIS,AMBON_MALEIS,,Annkathrin Wett
AMBONESE_MALAY,AMBONESE_MALAY,,André Müller
ACEH,ACEH,,Søren Wichmann and Viveka Velupillai
BALI,BALI,,Cecil H. Brown
BANJARESE_MALAY,BANJARESE_MALAY,,André Müller
BESEMAH,BESEMAH,,Sebastian Sauppe
BRUNEI,BRUNEI,,Julia Bischoffberger
CHAM_EASTERN,CHAM_EASTERN,,Cecil H. Brown
CHAM_WESTERN,CHAM_WESTERN,,Pamela Brown
CHRU,CHRU,,André Müller
DELANG,DELANG,,André Müller
IBAN,IBAN,,André Müller
INDONESIAN_JAKARTA,INDONESIAN_JAKARTA,,André Müller
INDONESIAN,INDONESIAN,,Cecil H. Brown
INDONESIAN_2,INDONESIAN_2,,
JAMBI_MALAY,JAMBI_MALAY,,
JARAI,JARAI,,Sebastian Sauppe
KERINCI,KERINCI,,André Müller
KERINCI_2,KERINCI_2,,Søren Wichmann
KUBU,KUBU,,Julia Bischoffberger
KUPANG_MALAY,KUPANG_MALAY,,André Müller
LOM,LOM,,Annkathrin Wett
LUBU,LUBU,,Julia Bischoffberger
MADURESE,MADURESE,,André Müller
MALAY,MALAY,,André Müller
MALAY_PATTANI,MALAY_PATTANI,,Julia Bischoffberger
MANADONESE,MANADONESE,,André Müller
MINANGKABAU,MINANGKABAU,,André Müller
MUALANG,MUALANG,,Annkathrin Wett
NORTHERN_ROGLAI,NORTHERN_ROGLAI,,
OGAN,OGAN,,André Müller
PALEMBANG_MALAY,PALEMBANG_MALAY,,Sebastian Sauppe
PROTO_CHAMIC,PROTO_CHAMIC,,Viveka Velupillai
PROTO_CHAMIC_2,PROTO_CHAMIC_2,,Julia Bischoffberger
PROTO_MALAYIC,PROTO_MALAYIC,,Julia Bischoffberger
RADE,RADE,,Pamela Brown
REMUN,REMUN,,Julia Bischoffberger
SALAKO_BADAMEA,SALAKO_BADAMEA,,Annkathrin Wett
SASAK,SASAK,,André Müller and Mark Donohue
SEBUYAU,SEBUYAU,,Julia Bischoffberger
SEKOLA_LONTHOIR_BANDA,SEKOLA_LONTHOIR_BANDA,,Annkathrin Wett
SEKOLA_NEIRA_BANDA,SEKOLA_NEIRA_BANDA,,Annkathrin Wett
SUMBAWA,SUMBAWA,,Sebastian Sauppe
SUNDANESE,SUNDANESE,,Cecil H. Brown
TAMUAN,TAMUAN,,André Müller
TEMUAN,TEMUAN,,Julia Bischoffberger
TERNATE_PASAR,TERNATE_PASAR,,Sebastian Sauppe
TSAT,TSAT,,André Müller
URAK_LAWOI,URAK_LAWOI,,Agustina Carrizo
PROTO_MINAHASAN,PROTO_MINAHASAN,,André Müller
TOMBULU,TOMBULU,,André Müller
TONDANO,TONDANO,,André Müller
TONSAWANG,TONSAWANG,,André Müller
TONSEA,TONSEA,,André Müller
TONTEMBOAN,TONTEMBOAN,,André Müller
MOKEN,MOKEN,,André Müller
BARIO_KELABIT,BARIO_KELABIT,,André Müller
BELAIT,BELAIT,,André Müller
BINTULU,BINTULU,,André Müller
BISAYA_BRUNEI,BISAYA_BRUNEI,,Julia Bischoffberger
BISAYA_SABAH,BISAYA_SABAH,,Julia Bischoffberger
BOLONGAN,BOLONGAN,,Julia Bischoffberger
BONGGI,BONGGI,,André Müller
BUKITAN,BUKITAN,,Julia Bischoffberger
BURUSU,BURUSU,,Julia Bischoffberger
CENTRAL_BERAWAN,CENTRAL_BERAWAN,,Julia Bischoffberger
CENTRAL_DUSUN,CENTRAL_DUSUN,,Sebastian Sauppe
DARO_MATU,DARO_MATU,,Julia Bischoffberger
DUSUN_TEMPASUK,DUSUN_TEMPASUK,,Julia Bischoffberger
EAST_BERAWAN,EAST_BERAWAN,,Julia Bischoffberger
IDAAN,IDAAN,,André Müller
KANOWIT,KANOWIT,,Julia Bischoffberger
KIPUT,KIPUT,,Julia Bischoffberger
LAHANAN,LAHANAN,,André Müller
LELAK,LELAK,,Julia Bischoffberger
LONG_TERAWAN_BERAWAN,LONG_TERAWAN_BERAWAN,,André Müller
LUN_BAWANG,LUN_BAWANG,,Sebastian Sauppe
MUKAH_MELANAU,MUKAH_MELANAU,,André Müller
NAROM,NAROM,,Julia Bischoffberger
SAABAN,SAABAN,,Julia Bischoffberger
TAMBUNAN_DUSUN,TAMBUNAN_DUSUN,,Sebastian Sauppe
TANJONG,TANJONG,,Julia Bischoffberger
TATANA,TATANA,,Julia Bischoffberger
TIDONG,TIDONG,,Julia Bischoffberger
TIMUGON_MURUT,TIMUGON_MURUT,,
TRING,TRING,,Julia Bischoffberger
TUTONG_2,TUTONG_2,,Julia Bischoffberger
WESTERN_PENAN,WESTERN_PENAN,,Julia Bischoffberger
ALTA_NORTHERN,ALTA_NORTHERN,,Julia Bischoffberger
ALTA_SOUTHERN,ALTA_SOUTHERN,,Julia Bischoffberger
ARTA,ARTA,,Julia Bischoffberger
ATTA_PAMPLONA,ATTA_PAMPLONA,,Annkathrin Wett
BABUYAN,BABUYAN,,André Müller
BALANGAW,BALANGAW,,Annkathrin Wett
BONTOC_GUINAANG,BONTOC_GUINAANG,,Annkathrin Wett
CASIGURAN_NEGRITO,CASIGURAN_NEGRITO,,Annkathrin Wett
CENTRAL_BONTOC,CENTRAL_BONTOC,,André Müller
DUMAGAT_CASIGURAN,DUMAGAT_CASIGURAN,,Annkathrin Wett
FINALLIG,FINALLIG,,Sebastian Sauppe
GADDANG,GADDANG,,Annkathrin Wett
IBALOI,IBALOI,,Sebastian Sauppe
IBANAG,IBANAG,,André Müller
IFUGAO_AMGANAD,IFUGAO_AMGANAD,,Annkathrin Wett
IFUGAO_BATAD,IFUGAO_BATAD,,Annkathrin Wett
IFUGAO_BAYNINAN,IFUGAO_BAYNINAN,,
ILOKANO,ILOKANO,,André Müller
ILONGOT_KAKIDUGEN,ILONGOT_KAKIDUGEN,,Annkathrin Wett
INIBALOI,INIBALOI,,Annkathrin Wett
ISNAG,ISNAG,,André Müller and Mark Donohue
ISNEG,ISNEG,,Annkathrin Wett
ITAWIT,ITAWIT,,Sebastian Sauppe
ITNEG_BINONGAN,ITNEG_BINONGAN,,Annkathrin Wett
KALINGA_GUINAANG,KALINGA_GUINAANG,,Annkathrin Wett
KALINGA_LIMOS,KALINGA_LIMOS,,André Müller and Mark Donohue
KALLAHAN_KAYAPA_PROPER,KALLAHAN_KAYAPA_PROPER,,Annkathrin Wett
KALLAHAN_KELEYQIQ_IFUGAO,KALLAHAN_KELEYQIQ_IFUGAO,,Annkathrin Wett
KANKANAEY,KANKANAEY,,Sebastian Sauppe
KANKANAY_NORTHERN,KANKANAY_NORTHERN,,Annkathrin Wett
LIMOS_KALINGA,LIMOS_KALINGA,,Sebastian Sauppe
MINANGALI_LOWER_TANUDAN_KALINGA,MINANGALI_LOWER_TANUDAN_KALINGA,,Sebastian Sauppe
PANGASINAN,PANGASINAN,,André Müller
SOUTHERN_KALINGA,SOUTHERN_KALINGA,,Sebastian Sauppe
YOGAD,YOGAD,,Annkathrin Wett
AURAN_KULON-PAZEH,AURAN_KULON-PAZEH,,Sebastian Sauppe
PAZEH,PAZEH,,André Müller
SAISIYAT,SAISIYAT,,André Müller
TAAI_SAISIYAT,TAAI_SAISIYAT,,Sebastian Sauppe
TUNGHO_SAISIYAT,TUNGHO_SAISIYAT,,Sebastian Sauppe
BATAK_ANGKOLA,BATAK_ANGKOLA,,Julia Bischoffberger
BATAK_MANDAILING,BATAK_MANDAILING,,Julia Bischoffberger
GAYO,GAYO,,André Müller
KARO_BATAK,KARO_BATAK,,Sebastian Sauppe
MENTAWAI,MENTAWAI,,Julia Bischoffberger
NIAS_NORTHERN,NIAS_NORTHERN,,André Müller
NIAS_SOUTHERN,NIAS_SOUTHERN,,Søren Wichmann
SICHULE,SICHULE,,Annkathrin Wett
SIMALUR,SIMALUR,,Annkathrin Wett
TOBA_BATAK,TOBA_BATAK,,
ADZERA,ADZERA,,Viveka Velupillai and Mark Donohue
AIKLEP,AIKLEP,,Julia Bischoffberger
AJIE,AJIE,,Viveka Velupillai
AKEI_PENANTSIRO,AKEI_PENANTSIRO,,André Müller
AKEI_TASIRIKI,AKEI_TASIRIKI,,André Müller
AKEI,AKEI,,André Müller
AKOLET,AKOLET,,
ALU_MONO,ALU_MONO,,Sebastian Sauppe
AMARA,AMARA,,André Müller
AMARI,AMARI,,Annkathrin Wett
AMBLONG,AMBLONG,,André Müller
ANEITYUM_2,ANEITYUM_2,,Sebastian Sauppe
ANIWA,ANIWA,,
ANUKI,ANUKI,,Matthew S. Dryer and Julia Bischoffberger
ANUTA,ANUTA,,Julia Bischoffberger
AORE,AORE,,André Müller
APMA,APMA,,André Müller
ARAKI,ARAKI,,André Müller
ARAWE,ARAWE,,Annkathrin Wett
ARE,ARE,,Julia Bischoffberger
ARIBWATSA,ARIBWATSA,,Zarina Molochieva
AROP_LOKEP,AROP_LOKEP,,Cecil H. Brown
AROP_SISSANO,AROP_SISSANO,,Matthew S. Dryer and Søren Wichmann
AROSI_TAWATANA,AROSI_TAWATANA,,Søren Wichmann
ASUMBOA,ASUMBOA,,André Müller
ATCHIN,ATCHIN,,André Müller
AULU_SAA,AULU_SAA,,Sebastian Sauppe
AULUA,AULUA,,André Müller
AVASO_BABATANA,AVASO_BABATANA,,Sebastian Sauppe
AVAU,AVAU,,
AXAMB_AVOK,AXAMB_AVOK,,André Müller
AXAMB_MAXBAXO,AXAMB_MAXBAXO,,André Müller
AXAMB,AXAMB,,André Müller
AYIWO,AYIWO,,Søren Wichmann and Sebastian Sauppe
AZERA,AZERA,,Annkathrin Wett
BAETORA_NAROVOROVO,BAETORA_NAROVOROVO,,André Müller
BAETORA_NASAWA,BAETORA_NASAWA,,André Müller
BAETORA_NAVENEVENE,BAETORA_NAVENEVENE,,André Müller
BAETORA_TAM,BAETORA_TAM,,André Müller
BAETORA,BAETORA,,André Müller
BAKI,BAKI,,André Müller
BALUAN_PAM,BALUAN_PAM,,Julia Bischoffberger
BANONI,BANONI,,Søren Wichmann
BANUA,BANUA,,Søren Wichmann
BARIAI,BARIAI,,Viveka Velupillai
BARIM,BARIM,,Annkathrin Wett
BAROK,BAROK,,André Müller
BAROO_BAURO,BAROO_BAURO,,Sebastian Sauppe
BAURO,BAURO,,Søren Wichmann
BIEM,BIEM,,Julia Bischoffberger
BIEREBO_BONKOVIA,BIEREBO_BONKOVIA,,André Müller
BIEREBO_BURUPIKA,BIEREBO_BURUPIKA,,André Müller
BIEREBO_TAVIO,BIEREBO_TAVIO,,André Müller
BIEREBO_YEVALI,BIEREBO_YEVALI,,André Müller
BIERIA_VOVO,BIERIA_VOVO,,André Müller
BIG_NAMBAS_LEVIAMP,BIG_NAMBAS_LEVIAMP,,
BIG_NAMBAS_UNMET,BIG_NAMBAS_UNMET,,
BILBIL,BILBIL,,André Müller
BILEKI_NAKANAI,BILEKI_NAKANAI,,André Müller
BILIAU,BILIAU,,Evgenia Korovina
BILUR,BILUR,,André Müller
BINA,BINA,,Julia Bischoffberger
BIPI,BIPI,,
BLABLANGA,BLABLANGA,,Søren Wichmann
BOLA,BOLA,,Cecil H. Brown
BONGGO,BONGGO,,Julia Bischoffberger
BUANG,BUANG,,Mark Donohue and Viveka Velupillai
BUANG_MAPOS,BUANG_MAPOS,,Cecil H. Brown
BUASI,BUASI,,Annkathrin Wett
BUBWAF,BUBWAF,,Annkathrin Wett
BUGAWAC,BUGAWAC,,
BUGHOTU,BUGHOTU,,André Müller
BUHUTU,BUHUTU,,Cecil H. Brown
BUJAN,BUJAN,,
BUKAUA,BUKAUA,,Annkathrin Wett
BUNAMA,BUNAMA,,Evgenia Korovina
BURMBAR_LEPAXSIVIR,BURMBAR_LEPAXSIVIR,,André Müller
BURMBAR_VARTAVO,BURMBAR_VARTAVO,,André Müller
BURMBAR,BURMBAR,,André Müller
BUTMAS,BUTMAS,,André Müller
BWAIDOKA,BWAIDOKA,,Cecil H. Brown
BWANABWANA,BWANABWANA,,Julia Bischoffberger
