ID,Name,Macroarea,Latitude,Longitude,Glottocode,ISO639P3code
CABECAR,Cabecar,,9.75,-83.42,cabe1245,cjp
TERIBE,Teribe,,9.33,-82.67,teri1250,tfr
COFAN,Cofan,,0.17,-77.17,cofa1242,con
CARAMANTA,Caramanta,,5.62,-75.88,cara1271,crf
CATIO,Catio,,7.17,-76.33,embe1260,cto
EMBERA_CHAMI,Embera Chami,,5.0,-76.0,embe1262,cmi
EMBERA_DARIEN,Embera Darien,,6.83,-77.17,nort2972,emp
EMBERA_NORTHERN,Embera Northern,,6.83,-77.17,nort2972,emp
EMBERA_TADO,Embera Tado,,5.25,-76.66,embe1261,tdc
EPENA_BASURUDO,Epena Basurudo,,3.0,-77.0,epen1239,sja
EPENA_SAIJA,Epena Saija,,3.0,-77.0,epen1239,sja
NORTHERN_EMBERA,Northern Embera,,6.83,-77.17,nort2972,emp
WOUNAAN,Wounaan,,4.0,-77.0,woun1238,noa
CHOLON,Cholon,,-8.0,-77.5,chol1284,cht
PAEZ,Paez,,2.67,-76.0,paez1247,pbb
PAEZ_2,Paez 2,,2.67,-76.0,paez1247,pbb
ANDAQUI,Andaqui,,1.0,-76.0,anda1286,ana
AWA_PIT,Awa Pit,,1.5,-78.25,awac1239,kwi
CAYAPA,Cayapa,,0.67,-79.0,chac1249,cbi
COLORADO,Colorado,,-1.0,-79.33,colo1256,cof
GUAMBIANO,Guambiano,,2.5,-76.67,guam1248,gum
TOTORO,Totoro,,2.5,-76.5,toto1306,ttk
KAMSA,Kamsa,,1.17,-77.0,cams1241,kbh
CUIBA,Cuiba,,6.5,-70.0,cuib1242,cui
GUAHIBO,Guahibo,,5.0,-69.0,guah1255,guh
GUAYABERO,Guayabero,,2.83,-72.0,guay1257,guo
JITNU,Jitnu,,6.5,-71.33,maca1259,mbn
MACAGUAN,Macaguan,,6.5,-71.33,maca1259,mbn
PLAYERO,Playero,,7.0,-71.0,play1240,gob
PROTO_GUAHIBAN,Proto Guahiban,,,,,
PIAROA,Piaroa,,5.0,-67.0,piar1243,pid
SALIBA_COLUMBIA,Saliba Columbia,,6.0,-70.0,sali1298,slc
PUINABE,Puinabe,,4.0,-68.0,puin1248,pui
PUINAVE,Puinave,,4.0,-68.0,puin1248,pui
BARA,Bara,,0.33,-70.25,waim1255,bao
BARASANO,Barasano,,-0.17,-70.67,bara1380,bsn
CARAPANA,Carapana,,0.83,-70.75,cara1272,cbc
CUBEO,Cubeo,,1.33,-70.5,cube1242,cub
CUBEO_2,Cubeo 2,,1.33,-70.5,cube1242,cub
DESANO,Desano,,0.83,-69.83,desa1247,des
DESANO_2,Desano 2,,0.83,-69.83,desa1247,des
GUANANO,Guanano,,0.83,-69.5,guan1269,gvc
KOREGUAJE,Koreguaje,,1.0,-75.5,kore1283,coe
KOREGUAYE,Koreguaye,,1.0,-75.5,kore1283,coe
MACUNA,Macuna,,-0.33,-70.17,macu1260,myy
OREJON,Orejon,,-2.83,-72.5,orej1242,ore
OREJON_2,Orejon 2,,-2.83,-72.5,orej1242,ore
PIRATAPUYO,Piratapuyo,,0.33,-69.5,pira1254,pir
PIRATAPUYO_2,Piratapuyo 2,,0.33,-69.5,pira1254,pir
PROTO_TUCANOAN,Proto Tucanoan,,,,,
SECOYA,Secoya,,-0.33,-76.0,seco1241,sey
SECOYA_2,Secoya 2,,-0.33,-76.0,seco1241,sey
SIONA,Siona,,0.33,-76.25,sion1247,snn
SIRIANO,Siriano,,0.75,-70.17,siri1274,sri
SIRIANO_2,Siriano 2,,0.75,-70.17,siri1274,sri
TANIMUCA,Tanimuca,,-0.5,-70.67,tani1257,tnc
TANIMUCA_RETUARA,Tanimuca Retuara,,-0.5,-70.67,tani1257,tnc
TATUYO,Tatuyo,,0.75,-70.5,tatu1247,tav
TUCANO,Tucano,,0.5,-69.17,tuca1252,tuo
TUCANO_2,Tucano 2,,0.5,-69.17,tuca1252,tuo
TUYUCA,Tuyuca,,0.5,-70.08,tuyu1244,tue
TUYUCA_2,Tuyuca 2,,0.5,-70.08,tuyu1244,tue
WAIMAHA,Waimaha,,0.33,-70.25,waim1255,bao
WAIMAHA_2,Waimaha 2,,0.33,-70.25,waim1255,bao
WANANO,Wanano,,0.83,-69.5,guan1269,gvc
YAHUNA,Yahuna,,-0.51,-70.48,yahu1241,ynu
YURUTI,Yuruti,,1.0,-70.42,yuru1263,yui
CACUA,Cacua,,1.08,-70.0,cacu1241,cbv
KAKUA,Kakua,,1.08,-70.0,cacu1241,cbv
NUKAK,Nukak,,2.5,-71.5,nuka1242,mbr
NUKAK_MAKU,Nukak Maku,,2.65,-71.46,nuka1242,mbr
BORA,Bora,,-2.17,-72.33,bora1263,boa
MIRANA,Mirana,,-2.17,-72.33,bora1263,boa
MUINANE,Muinane,,-1.0,-72.5,muin1242,bmr
MUINANE_2,Muinane 2,,-1.0,-72.5,muin1242,bmr
PROTO_BORAN,Proto Boran,,,,,
HUITOTO_MIKA,Huitoto Mika,,-1.17,-73.51,muru1274,huu
HUITOTO_MINICA,Huitoto Minica,,-0.33,-74.0,mini1256,hto
HUITOTO_MINICA_2,Huitoto Minica 2,,-0.33,-74.0,mini1256,hto
HUITOTO_MURUI,Huitoto Murui,,-1.0,-73.5,muru1274,huu
HUITOTO_MURUI_2,Huitoto Murui 2,,-1.0,-73.5,muru1274,huu
HUITOTO_NIPODE,Huitoto Nipode,,-2.42,-71.0,nupo1240,hux
HUITOTO_NUPODE,Huitoto Nupode,,-2.42,-71.0,nupo1240,hux
NONUYA,Nonuya,,-1.25,-72.5,nonu1241,noj
OCAINA,Ocaina,,-2.75,-71.75,ocai1244,oca
OCAINA_2,Ocaina 2,,-2.75,-71.75,ocai1244,oca
PROTO_WITOTO_OCAINA,Proto Witoto Ocaina,,,,,
COERUNA,Coeruna,,-1.9,-65.55,,
ANDOQUE,Andoque,,-0.67,-72.0,ando1256,ano
MUNICHI,Munichi,,-5.83,-76.33,muni1258,myr
YARURO,Yaruro,,7.0,-68.0,pume1238,yae
WARAO,Warao,,9.33,-61.67,wara1303,wba
NINAM,Ninam,,3.5,-62.83,nina1238,shb
SANIMA,Sanima,,4.5,-64.67,sanu1240,xsu
SANUMA,Sanuma,,4.5,-64.67,sanu1240,xsu
SHIRISHANA,Shirishana,,3.5,-62.83,nina1238,shb
YANAM,Yanam,,3.5,-62.83,nina1238,shb
YANAM_2,Yanam 2,,3.5,-62.83,nina1238,shb
YANOMAM,Yanomam,,2.33,-63.0,yano1262,wca
YANOMAME,Yanomame,,1.75,-65.0,yano1261,guu
YANOMAMI,Yanomami,,2.33,-63.0,yano1262,wca
WAORANI,Waorani,,-1.0,-76.5,waor1240,auc
ARABELA,Arabela,,-2.0,-75.17,arab1268,arl
CAHUARANO,Cahuarano,,-3.75,-73.5,cahu1268,cah
IQUITO,Iquito,,-3.25,-74.0,iqui1243,iqu
OMURANO,Omurano,,-4.92,-75.92,omur1241,omu
ZAPARO,Zaparo,,-2.0,-76.33,zapa1253,zro
YAGUA,Yagua,,-3.5,-72.0,yagu1244,yad
YAGUA_2,Yagua 2,,-3.5,-72.0,yagu1244,yad
YAGUA_3,Yagua 3,,-3.5,-72.0,yagu1244,yad
YAMEO,Yameo,,-4.17,-73.67,yame1242,yme
TIKUNA,Tikuna,,-4.0,-70.5,ticu1245,tca
TAUSHIRO,Taushiro,,-2.5,-76.0,taus1253,trr
URARINA,Urarina,,-4.0,-75.0,urar1246,ura
ACHUAR,Achuar,,-3.0,-76.0,achu1248,acu
AGUARUNA,Aguaruna,,-5.0,-78.0,agua1253,agr
AGUARUNA_2,Aguaruna 2,,-5.0,-78.0,agua1253,agr
HUAMBISA,Huambisa,,-4.0,-78.0,huam1247,hub
JIVARO_SHUAR,Jivaro Shuar,,-2.5,-78.0,shua1257,jiv
PROTO_JIVAROAN,Proto Jivaroan,,-5.0,-78.0,,
SHUAR,Shuar,,-2.5,-78.0,shua1257,jiv
CANDOSHI,Candoshi,,-4.17,-77.0,cand1248,cbu
YURACARE,Yuracare,,-16.58,-65.25,yura1255,yuz
YURACARE_YURUJURE,Yuracare Yurujure,,-16.58,-65.25,yura1255,yuz
CHAYAHUITA,Chayahuita,,-5.5,-77.0,chay1248,cbt
JEBERO,Jebero,,-5.42,-76.5,jebe1250,jeb
PROTO_KAWAPANAN,Proto Kawapanan,,,,,
MOCHICA,Mochica,,-7.5,-79.33,moch1259,omc
ALLENTIAC,Allentiac,,-33.48,-68.1,,qbt
MILLCAYAC,Millcayac,,-31.0,-68.0,,qgb
PROTO_PANO_TACANAN,Proto Pano Tacanan,,,,,
AMAHUACA,Amahuaca,,-10.5,-72.5,amah1246,amc
ARARA_PANO,Arara Pano,,-8.0,-71.33,pano1254,knt
CAPANAHUA,Capanahua,,-7.0,-74.0,capa1241,kaq
CASHIBO,Cashibo,,-8.5,-75.5,cash1251,cbr
CHACOBO,Chacobo,,-12.17,-66.75,chac1251,cao
HUARIAPANO,Huariapano,,-9.0,-74.5,pano1255,pno
ISCONAHUA,Isconahua,,-7.83,-74.5,isco1239,isc
KASHIBO_ALTO_AGUAYTIA,Kashibo Alto Aguaytia,,-8.5,-75.5,cash1251,cbr
KASHIBO_BAJO_AGUAYTIA,Kashibo Bajo Aguaytia,,-8.5,-75.5,cash1251,cbr
KASHIBO_SAN_ALEJANDRO,Kashibo San Alejandro,,-8.5,-75.5,cash1251,cbr
KASHIBO_SUNGAROYACU,Kashibo Sungaroyacu,,-8.5,-75.5,cash1251,cbr
KATUKINA_PANO,Katukina Pano,,-8.0,-71.33,pano1254,knt
KAXARARI,Kaxarari,,-9.42,-66.25,kaxa1239,ktx
KAXINAWA,Kaxinawa,,-10.5,-71.83,cash1254,cbs
KONIBO,Konibo,,-7.5,-75.0,ship1254,shp
KULINA_PANO,Kulina Pano,,-9.5,-70.5,kuli1255,xpk
MARUBO,Marubo,,-7.5,-72.5,maru1252,mzr
MATIS,Matis,,-4.42,-70.25,mati1255,mpq
MATSES,Matses,,-5.42,-73.25,mats1244,mcf
NOCAMAN,Nocaman,,-8.92,-73.17,noca1240,nom
POYANAWA,Poyanawa,,-7.5,-73.13,poya1241,pyn
PROTO_PANO,Proto Pano,,-10.0,-65.0,,
SENSI,Sensi,,-7.25,-74.92,sens1242,sni
SHANENAWA,Shanenawa,,-9.0,-71.75,yawa1260,ywn
SHARANAHUA,Sharanahua,,-11.0,-70.0,shar1245,mcd
SHIPIBO,Shipibo,,-7.5,-75.0,ship1254,shp
TUXINAWA,Tuxinawa,,-9.75,-69.02,tuxi1238,tux
YAMINAWA,Yaminawa,,-8.0,-73.0,yami1256,yaa
YAWANAWA,Yawanawa,,-8.62,-71.83,yawa1260,ywn
CANICHANA,Canichana,,-16.71,-64.67,cani1243,caz
COLAN,Colan,,-5.0,-81.06,,
SECHURA,Sechura,,-5.55,-80.85,,
ATALLA,Atalla,,-12.76,-74.87,ayac1239,quy
CHACPAR,Chacpar,,-9.58,-77.21,sout2992,qxo
CHETILLA,Chetilla,,-7.15,-78.67,caja1238,qvc
CHIMBORAZO_QUICHUA,Chimborazo Quichua,,-1.74,-78.76,chim1302,qug
CURVA,Curva,,-15.13,-68.99,nort2976,qul
CUZCO_GNL,Cuzco Gnl,,-13.52,-71.98,cusc1236,quz
HUANUCO,Huanuco,,-9.81,-76.24,hual1241,qub
INGA,Inga,,-3.28,-76.35,sout2990,qup
INGA_MEDIO_PUTUMAYO,Inga Medio Putumayo,,1.0,-77.0,jung1240,inj
INGA_PUTUMAYO,Inga Putumayo,,1.14,-77.0,inga1252,inb
INKAWASI,Inkawasi,,-6.24,-79.32,lamb1276,quf
LARAOS,Laraos,,-12.35,-75.79,yauy1235,qux
MARAGUA,Maragua,,-19.05,-65.43,sout2991,quh
POCONA,Pocona,,-17.58,-65.5,sout2991,quh
PROTO_QUECHUA,Proto Quechua,,-10.5,-77.0,,
PUNO_CITY,Puno City,,-15.83,-70.02,puno1238,qxp
QUECHUA_ABANCAY_TINTAY,Quechua Abancay Tintay,,-13.96,-73.19,ayac1239,quy
QUECHUA_ANCASH_CHIQUIAN,Quechua Ancash Chiquian,,-8.5,-77.5,chiq1249,qxa
QUECHUA_ANCASH_HUAYLAS_HUARAZ,Quechua Ancash Huaylas Huaraz,,-9.53,-77.53,huay1240,qwh
QUECHUA_ANCASH_HUAYLAS_PAMPAROMAS,Quechua Ancash Huaylas Pamparomas,,-9.07,-77.98,huay1240,qwh
QUECHUA_ANCASH_HUAYLAS_WATA,Quechua Ancash Huaylas Wata,,-9.05,-77.81,huay1240,qwh
QUECHUA_AREQUIPA_UNION,Quechua Arequipa Union,,-15.18,-72.63,areq1237,qxu
QUECHUA_ARGENTINA,Quechua Argentina,,-28.48,-63.07,sant1432,qus
QUECHUA_AYACUCHO,Quechua Ayacucho,,-13.11,-74.2,ayac1239,quy
QUECHUA_CHACHAPOYAS,Quechua Chachapoyas,,-6.27,-77.87,chac1250,quk
QUECHUA_DE_AMBO_HUANUCO_PASCO_PASCO,Quechua De Ambo Huanuco Pasco Pasco,,-10.39,-76.17,ambo1252,qva
QUECHUA_DE_LAMBAYEQUE,Quechua De Lambayeque,,-6.0,-79.67,lamb1276,quf
QUECHUA_HUANCA_HUAYCHA,Quechua Huanca Huaycha,,-12.01,-75.41,huay1241,qvw
QUECHUA_HUANCA_HUAYLLA,Quechua Huanca Huaylla,,-12.33,-75.33,huay1241,qvw
QUECHUA_HUANCA_SHAUSHA,Quechua Huanca Shausha,,-11.77,-75.52,jauj1238,qxw
QUECHUA_HUANUCO_PANAO,Quechua Huanuco Panao,,-9.86,-75.44,pana1306,qxh
QUECHUA_HUAYLAS_ANCASH,Quechua Huaylas Ancash,,-8.96,-77.77,huay1240,qwh
QUECHUA_IMBABURA,Quechua Imbabura,,0.33,-78.0,imba1240,qvi
QUECHUA_NAPO_LOWLAND,Quechua Napo Lowland,,-0.43,-76.67,napo1242,qvo
QUECHUA_NORTH_JUNIN_CAJAS,Quechua North Junin Cajas,,-11.25,-75.86,nort2980,qvn
QUECHUA_NORTH_JUNIN_TARMA,Quechua North Junin Tarma,,-11.42,-75.69,nort2980,qvn
QUECHUA_PACARAOS,Quechua Pacaraos,,-11.19,-76.65,paca1245,qvp
QUECHUA_PASTAZA,Quechua Pastaza,,-3.48,-76.45,sout2990,qup
QUECHUA_SAN_MARTIN,Quechua San Martin,,-6.96,-76.66,sanm1289,qvs
QUECHUA_YAUYOS_CACRA,Quechua Yauyos Cacra,,-12.81,-75.78,yauy1235,qux
QUECHUA_YAUYOS_HONGOS,Quechua Yauyos Hongos,,-12.81,-75.77,yauy1235,qux
QUECHUA_YAUYOS_HUANGASCAR,Quechua Yauyos Huangascar,,-12.9,-75.83,yauy1235,qux
QUECHUA_YAUYOS_LINCHA,Quechua Yauyos Lincha,,-12.8,-75.67,yauy1235,qux
QUECHUA_YAUYOS_SAN_PEDRO,Quechua Yauyos San Pedro,,-13.05,-75.65,yauy1235,qux
QUECHUA_YAUYOS_TANA,Quechua Yauyos Tana,,-12.83,-75.75,yauy1235,qux
QUECHUA_YAUYOS_VINAC,Quechua Yauyos Vinac,,-12.93,-75.78,yauy1235,qux
QUICHUA_AZUAY,Quichua Azuay,,-2.98,-78.99,cana1262,qxr
QUICHUA_BOLIVAR_CACHISAGUA,Quichua Bolivar Cachisagua,,-1.6,-78.96,nort2973,qvz
QUICHUA_CANYAR,Quichua Canyar,,-2.54,-78.92,cana1262,qxr
QUICHUA_CHIMBORAZO_NIZAG,Quichua Chimborazo Nizag,,-2.23,-78.84,chim1302,qug
QUICHUA_CHIMBORAZO_TROJE,Quichua Chimborazo Troje,,-1.7,-78.62,chim1302,qug
QUICHUA_COTOPAXI_COMPANIA_GRANDE,Quichua Cotopaxi Compania Grande,,-1.07,-78.7,cald1236,qud
QUICHUA_COTOPAXI_PAPAURCO,Quichua Cotopaxi Papaurco,,-1.05,-78.52,cald1236,qud
QUICHUA_COTOPAXI_TIGUA,Quichua Cotopaxi Tigua,,-0.94,-78.85,cald1236,qud
QUICHUA_IMBABURA_2,Quichua Imbabura 2,,0.27,-78.23,imba1240,qvi
QUICHUA_LOJA,Quichua Loja,,-3.63,-79.24,loja1235,qvj
QUICHUA_PICHANCHA,Quichua Pichancha,,-0.15,-78.44,cald1236,qud
QUICHUA_TUNGURAHUA_GUAPANTE,Quichua Tungurahua Guapante,,-1.2,-78.43,sala1272,qxl
QUICHUA_TUNGURAHUA_SALASACA,Quichua Tungurahua Salasaca,,-1.32,-78.57,sala1272,qxl
SERENA,Serena,,-1.09,-77.93,tena1240,quw
TAQUILE,Taquile,,-15.77,-69.68,puno1238,qxp
TROJE,Troje,,-1.84,-78.73,chim1302,qug
YANAC,Yanac,,-8.62,-77.87,coro1247,qwa
CENTRAL_AYMARA,Central Aymara,,-17.0,-69.0,cent2142,ayr
CENTRAL_AYMARA_2,Central Aymara 2,,-17.0,-69.0,cent2142,ayr
HUACANA,Huacana,,-17.0,-69.0,sout2996,ayc
JAQARU,Jaqaru,,-13.0,-76.0,jaqa1244,jqr
JAQARU_2,Jaqaru 2,,-13.0,-76.0,jaqa1244,jqr
KAWKI,Kawki,,-13.0,-76.0,jaqa1244,jqr
PROTO_AYMARAN,Proto Aymaran,,-16.5,-69.5,,
PUKI,Puki,,-17.0,-69.0,cent2142,ayr
SOUTHERN_AYMARA,Southern Aymara,,-17.0,-69.0,sout2996,ayc
SULLKATITI_TITIRI,Sullkatiti Titiri,,-17.0,-69.0,cent2142,ayr
PUQUINA,Puquina,,-15.84,-69.34,puqu1242,puq
GUACHI,Guachi,,-19.43,-56.34,,qfk
PAYAGUA,Payagua,,-25.69,-57.85,,qho
LEKO,Leko,,-16.0,-65.5,leco1242,lec
AMARAKAERI,Amarakaeri,,-12.5,-70.5,amar1274,amr
HUACHIPAERI,Huachipaeri,,-13.33,-71.33,huac1244,hug
DAW,Daw,,-0.25,-67.08,daww1239,kwa
JUPDA,Jupda,,0.17,-69.25,hupd1244,jup
NADEB,Nadeb,,-1.0,-66.5,nade1244,mbj
PROTO_EASTERN_MAKU,Proto Eastern Maku,,1.0,-70.0,,
YUHUP,Yuhup,,0.0,-69.0,yuhu1238,yab
TARUMA,Taruma,,-0.91,-59.9,taru1236,tdm
PROTO_ARAWAKAN,Proto Arawakan,,,,,
BANIVA,Baniva,,2.67,-66.83,bani1255,bwi
BANIWA,Baniwa,,2.7,-66.3,bani1255,bwi
BANIWA_2,Baniwa 2,,2.67,-66.83,bani1255,bwi
CABIYARI,Cabiyari,,0.15,-71.0,cabi1241,cbb
MANDAHUACA,Mandahuaca,,1.75,-66.83,mand1448,mht
YAVITERO,Yavitero,,-1.72,-67.11,yavi1244,yvt
BAHUANA,Bahuana,,-0.5,-62.5,xiri1243,xir
BAURE,Baure,,-13.08,-64.17,baur1253,brg
IGNACIANO,Ignaciano,,-15.17,-65.42,igna1246,ign
KINIKINAU,Kinikinau,,-20.0,-55.0,guan1270,gqn
TERENA,Terena,,-20.0,-56.0,tere1279,ter
TRINITARIO,Trinitario,,-15.5,-65.0,trin1274,trn
CARIB_1665,Carib 1665,,13.13,-61.22,,
GARIFUNA,Garifuna,,15.67,-88.0,gari1256,cab
ISLAND_CARIB,Island Carib,,15.5,-61.5,isla1278,crb
LOKONO,Lokono,,5.5,-55.17,araw1276,arw
PARAUJANO,Paraujano,,10.83,-71.92,para1316,pbg
TAINO,Taino,,19.0,-71.0,tain1254,tnq
WAYUU,Wayuu,,12.0,-72.0,wayu1243,guc
ENAWENE_NAWE,Enawene Nawe,,-12.43,-58.97,enaw1238,unk
MEHINAKU,Mehinaku,,-12.5,-53.5,mehi1240,mmh
PARESI,Paresi,,-14.0,-57.0,pare1272,pab
SARAVEKA,Saraveka,,-17.0,-59.0,sara1331,sar
WAURA,Waura,,-12.0,-53.0,waur1244,wau
YAWALAPITI,Yawalapiti,,-12.5,-53.42,yawa1261,yaw
PALIKUR,Palikur,,3.0,-51.0,pali1279,plu
ACHAGUA,Achagua,,4.42,-72.25,acha1250,aca
BARE,Bare,,1.0,-67.0,bare1276,bae
CARIAY,Cariay,,-0.26,-65.11,,
CURRIPACO,Curripaco,,2.5,-68.5,curr1243,kpc
GUINAU,Guinau,,4.78,-64.62,,
MAIPURE,Maipure,,5.5,-67.5,,qij
PIAPOCO,Piapoco,,4.0,-69.5,piap1246,pio
PIAPOCO_2,Piapoco 2,,4.0,-69.5,piap1246,pio
RESIGARO,Resigaro,,-2.42,-71.5,resi1247,rgr
RESIGARO_2,Resigaro 2,,-2.42,-71.5,resi1247,rgr
TARIANA,Tariana,,1.0,-69.17,tari1256,tae
TARIANO,Tariano,,1.0,-69.17,tari1256,tae
WAREKENA,Warekena,,1.5,-67.5,guar1293,gae
YUCUNA,Yucuna,,-0.75,-71.0,yucu1253,ycn
YUCUNA_2,Yucuna 2,,-0.75,-71.0,yucu1253,ycn
AJYININKA_APURUCAYALI,Ajyininka Apurucayali,,-9.92,-74.53,ajyi1238,cpc
ASHANINKA,Ashaninka,,-12.0,-74.0,asha1243,cni
ASHENINKA,Asheninka,,-10.33,-74.33,pich1237,cpu
ASHENINKA_PAJONAL,Asheninka Pajonal,,-10.67,-74.25,ashe1273,cjo
ASHENINKA_PICHIS,Asheninka Pichis,,-10.33,-74.33,pich1237,cpu
ASHENINKA_UCAYALI_YURUA,Asheninka Ucayali Yurua,,-9.75,-73.67,ucay1237,cpb
CAMPA_DE_PERENE,Campa De Perene,,-11.05,-75.32,ashe1272,prq
CAQUINTE,Caquinte,,-11.5,-73.5,caqu1242,cot
MACHIGUENGA,Machiguenga,,-12.0,-72.67,mach1267,mcb
NANTI,Nanti,,-12.83,-72.33,nant1250,cox
NOMATSIGUENGA,Nomatsiguenga,,-11.67,-74.5,noma1263,not
APURINA,Apurina,,-9.0,-67.0,apur1254,apu
INAPARI,Inapari,,-12.5,-69.33,inap1243,inp
MASHCO_PIRO,Mashco Piro,,-9.8,-70.75,mash1270,cuj
MAXINERI,Maxineri,,-10.67,-70.25,mach1268,mpd
ATORAI_19TH_CENTURY,Atorai 19th Century,,2.48,-60.29,ator1244,aox
ATORAI_20TH_CENTURY,Atorai 20th Century,,2.48,-60.29,ator1244,aox
MAPIDIAN,Mapidian,,1.91,-59.62,mapi1252,mpw
MAPIDIAN_2,Mapidian 2,,1.91,-59.62,mapi1252,mpw
MAWAYANA,Mawayana,,1.0,-59.0,mapi1252,mpw
WAPISHANA,Wapishana,,2.67,-60.0,wapi1253,wap
WAPISIANA,Wapisiana,,2.67,-60.0,wapi1253,wap
WAPIXANA,Wapixana,,2.67,-60.0,wapi1253,wap
AMUESHA,Amuesha,,-10.5,-75.42,yane1238,ame
CHAMICURO,Chamicuro,,-5.33,-75.5,cham1318,ccc
AIKANA,Aikana,,-12.67,-60.67,aika1237,tba
IRANTXE,Irantxe,,-13.0,-58.0,iran1263,irn
KANOE,Kanoe,,-13.33,-61.06,kano1245,kxo
MAKU,Maku,,3.42,-61.66,maku1246,xak
YUWANA,Yuwana,,5.0,-65.75,yuwa1244,yau
YUWANA_2,Yuwana 2,,5.0,-65.75,yuwa1244,yau
AKAWAIO,Akawaio,,6.0,-59.5,akaw1239,ake
AKAWAIO_2,Akawaio 2,,6.0,-59.5,akaw1239,ake
APALAI,Apalai,,0.0,-54.0,apal1257,apy
ARARA_DO_PARA,Arara Do Para,,-3.62,-53.0,para1310,aap
BAKAIRI,Bakairi,,-14.0,-55.0,baka1277,bkq
CARIJONA,Carijona,,1.0,-73.0,cari1279,cbd
CARIJONA_2,Carijona 2,,1.0,-73.0,cari1279,cbd
ENAPA_WOROMAIPU,Enapa Woromaipu,,6.5,-66.0,enap1235,pbh
HIXKARYANA,Hixkaryana,,-1.0,-59.0,hixk1239,hix
IKPENG,Ikpeng,,-11.38,-53.42,ikpe1245,txi
JAPRERIA,Japreria,,10.5,-73.0,japr1238,jru
KALINA,Kalina,,5.5,-56.0,gali1262,car
KAXUYANA,Kaxuyana,,0.0,-57.5,kaxu1237,kbb
KUIKURO,Kuikuro,,-12.08,-53.08,kuik1246,kui
MACUSHI,Macushi,,4.0,-60.0,macu1259,mbc
MAKUSHI,Makushi,,4.0,-60.0,macu1259,mbc
MAPOYO,Mapoyo,,6.0,-67.0,mapo1246,mcg
MAQUIRITARI,Maquiritari,,5.5,-65.0,maqu1238,mch
PANARE,Panare,,6.5,-66.0,enap1235,pbh
PEMON,Pemon,,5.33,-62.0,pemo1248,aoc
PROTO_CARIBAN,Proto Cariban,,-0.5,-60.5,,
TAUREPANG,Taurepang,,5.33,-62.0,pemo1248,aoc
TIRIYO,Tiriyo,,3.25,-55.75,trio1238,tri
WAIMIRI_ATROARI,Waimiri Atroari,,-0.5,-60.5,waim1253,atr
WAIWAI,Waiwai,,1.0,-59.0,waiw1244,waw
WAIWAI_2,Waiwai 2,,1.0,-59.0,waiw1244,waw
WAYANA,Wayana,,3.25,-54.17,waya1269,way
YABARANA,Yabarana,,5.33,-66.25,yaba1248,yar
YUKPA,Yukpa,,10.17,-72.75,yukp1241,yup
YUKPA_2,Yukpa 2,,10.17,-72.75,yukp1241,yup
YUKPA_3,Yukpa 3,,10.17,-72.75,yukp1241,yup
OTOMACO,Otomaco,,7.0,-68.0,,qpg
TAPARITA,Taparita,,7.0,-69.0,,qlf
GUAMO,Guamo,,8.0,-69.5,,qax
CUICA,Cuica,,9.0,-70.5,,qpj
MIRRIPU_TIMOTE,Mirripu Timote,,8.46,-71.19,,qsm
PANKARARU,Pankararu,,-9.0,37.02,pank1250,paz
ARIKEM,Arikem,,-10.9,-62.76,arik1264,ait
KARITIANA,Karitiana,,-9.5,-64.0,kari1311,ktn
AWETI,Aweti,,-12.87,-53.53,awet1244,awe
SATERE_MAWE,Satere Mawe,,-3.63,-56.75,sate1243,mav
CINTA_LARGA,Cinta Larga,,-11.0,-60.8,cint1239,cin
GAVIAO_DO_RONDONIA,Gaviao Do Rondonia,,-10.67,-62.0,gavi1246,gvo
MONDE,Monde,,-11.67,-61.18,sala1273,mnd
SURUI_DO_RONDONIA,Surui Do Rondonia,,-10.97,-61.13,suru1262,sru
KURUAYA,Kuruaya,,-7.0,-55.57,kuru1309,kyr
MUNDURUKU,Munduruku,,-7.0,-58.0,mund1330,myu
PURUBORA,Purubora,,-12.17,-63.22,puru1264,pur
KARO_BRAZIL,Karo Brazil,,-10.33,-62.0,karo1305,arr
AKUNTSU,Akuntsu,,-13.1,-61.1,akun1241,aqz
MAKURAP,Makurap,,-12.5,-62.5,maku1278,mpu
MEKENS,Mekens,,-12.5,-61.5,saki1248,skf
TUPARI,Tupari,,-11.6,-61.9,tupa1250,tpr
AMANAYE,Amanaye,,-3.75,-48.67,aman1266,ama
ACHE,Ache,,-25.25,-55.17,ache1246,guq
AMONDAVA,Amondava,,-11.14,-63.77,amun1246,adw
ANAMBE,Anambe,,-2.63,-49.33,anam1249,aan
APIAKA,Apiaka,,-10.77,-57.0,apia1248,api
ARAWETE,Arawete,,-5.0,-52.24,araw1273,awt
ASURINI_XINGU,Asurini Xingu,,-4.25,-52.67,xing1248,asn
ASURINI,Asurini,,-3.5,-49.5,toca1235,asu
AVA_CANOEIRO,Ava Canoeiro,,-11.3,-50.0,avac1239,avv
CHIRIGUANO,Chiriguano,,-23.67,-64.33,east2555,gui
EMERILLON,Emerillon,,3.25,-52.33,emer1243,eme
GUAJA,Guaja,,-3.75,-46.17,guaj1256,gvj
GUAJAJARA,Guajajara,,-5.0,-46.0,guaj1255,gub
GUARANI,Guarani,,-26.0,-56.0,para1311,gug
GUARANI_ANTIGO,Guarani Antigo,,-26.0,-56.0,,
GUARANI_KAIWA,Guarani Kaiwa,,-23.0,-55.0,kaiw1246,kgk
GUARAYU,Guarayu,,-16.0,-61.58,guar1292,gyr
